,Unnamed: 0,Asynchrony,Tap Onset,Test,True Onset,User ID,IOI,Max,Min,Sanitized Tap Onset,Sanitized Asynchrony,Sanitized Mean Asynchrony,Sanitized Std Dev Asynchrony,Mean Asynchrony,Std Dev Asynchrony,Missed Taps,Phase Correction Response,Latency,Latency Corrected SA
178,33,-566.365,2018-07-16 14:14:40.699336,H1b3,2018-07-16 14:14:41.265701,805.0,447.439,2018-07-16 14:14:41.489421,2018-07-16 14:14:41.041747,2018-07-16 14:14:41.145617,-120.084,-88.35882352941174,35.45370504591961,-227.3147352941176,211.77438338295508,0,10.781000000000004,99.43088888888887,-20.65311111111112
179,34,-567.523,2018-07-16 14:14:41.145617,H1b3,2018-07-16 14:14:41.713140,805.0,431.955,2018-07-16 14:14:41.929117,2018-07-16 14:14:41.489421,2018-07-16 14:14:41.603837,-109.303,-88.35882352941174,35.45370504591961,-227.3147352941176,211.77438338295508,0,,95.99,-13.313000000000002
180,1,724.6339999999999,2018-07-16 14:14:07.332166,H1b4,2018-07-16 14:14:06.607532,805.0,335.844,2018-07-16 14:14:06.775454,2018-07-16 14:14:06.439601,,,-31.299372093023262,57.51479034458928,631.4796363636365,59.83554864370009,2,,74.632,
181,2,704.01,2018-07-16 14:14:07.647386,H1b4,2018-07-16 14:14:06.943376,805.0,335.85900000000004,2018-07-16 14:14:07.111305,2018-07-16 14:14:06.775454,,,-31.299372093023262,57.51479034458928,631.4796363636365,59.83554864370009,2,,74.63533333333334,
182,3,675.201,2018-07-16 14:14:07.954436,H1b4,2018-07-16 14:14:07.279235,805.0,319.881,2018-07-16 14:14:07.439175,2018-07-16 14:14:07.111305,2018-07-16 14:14:07.332166,52.931000000000004,-31.299372093023262,57.51479034458928,631.4796363636365,59.83554864370009,2,-4.660999999999994,71.08466666666666,124.01566666666666
183,4,686.796,2018-07-16 14:14:08.285912,H1b4,2018-07-16 14:14:07.599116,805.0,335.80400000000003,2018-07-16 14:14:07.767018,2018-07-16 14:14:07.439175,2018-07-16 14:14:07.647386,48.27,-31.299372093023262,57.51479034458928,631.4796363636365,59.83554864370009,2,-28.754000000000005,74.6231111111111,122.89311111111108
184,5,694.9689999999999,2018-07-16 14:14:08.629889,H1b4,2018-07-16 14:14:07.934920,805.0,335.91900000000004,2018-07-16 14:14:08.102879,2018-07-16 14:14:07.767018,2018-07-16 14:14:07.954436,19.516,-31.299372093023262,57.51479034458928,631.4796363636365,59.83554864370009,2,-4.442999999999998,74.64866666666666,94.16466666666665
185,6,674.51,2018-07-16 14:14:08.945349,H1b4,2018-07-16 14:14:08.270839,805.0,335.586,2018-07-16 14:14:08.438632,2018-07-16 14:14:08.102879,2018-07-16 14:14:08.285912,15.073,-31.299372093023262,57.51479034458928,631.4796363636365,59.83554864370009,2,8.390999999999998,74.57466666666667,89.64766666666668
186,7,658.204,2018-07-16 14:14:09.264629,H1b4,2018-07-16 14:14:08.606425,805.0,336.282,2018-07-16 14:14:08.774566,2018-07-16 14:14:08.438632,2018-07-16 14:14:08.629889,23.464000000000002,-31.299372093023262,57.51479034458928,631.4796363636365,59.83554864370009,2,-20.822,74.72933333333333,98.19333333333331
187,8,661.638,2018-07-16 14:14:09.604345,H1b4,2018-07-16 14:14:08.942707,805.0,319.798,2018-07-16 14:14:09.102606,2018-07-16 14:14:08.774566,2018-07-16 14:14:08.945349,2.642,-31.299372093023262,57.51479034458928,631.4796363636365,59.83554864370009,2,-0.5179999999999998,71.06622222222222,73.70822222222222
188,9,690.045,2018-07-16 14:14:09.952550,H1b4,2018-07-16 14:14:09.262505,805.0,335.624,2018-07-16 14:14:09.430317,2018-07-16 14:14:09.102606,2018-07-16 14:14:09.264629,2.124,-31.299372093023262,57.51479034458928,631.4796363636365,59.83554864370009,2,4.0920000000000005,74.58311111111112,76.70711111111113
189,10,677.94,2018-07-16 14:14:10.276069,H1b4,2018-07-16 14:14:09.598129,805.0,336.264,2018-07-16 14:14:09.766261,2018-07-16 14:14:09.430317,2018-07-16 14:14:09.604345,6.216,-31.299372093023262,57.51479034458928,631.4796363636365,59.83554864370009,2,11.941,74.72533333333334,80.94133333333333
190,11,677.2139999999999,2018-07-16 14:14:10.611607,H1b4,2018-07-16 14:14:09.934393,805.0,335.621,2018-07-16 14:14:10.102203,2018-07-16 14:14:09.766261,2018-07-16 14:14:09.952550,18.157,-31.299372093023262,57.51479034458928,631.4796363636365,59.83554864370009,2,-12.102,74.58244444444443,92.73944444444444
191,12,652.71,2018-07-16 14:14:10.922724,H1b4,2018-07-16 14:14:10.270014,805.0,335.708,2018-07-16 14:14:10.437868,2018-07-16 14:14:10.102203,2018-07-16 14:14:10.276069,6.055,-31.299372093023262,57.51479034458928,631.4796363636365,59.83554864370009,2,-0.16999999999999993,74.60177777777778,80.65677777777779
192,13,660.865,2018-07-16 14:14:11.266587,H1b4,2018-07-16 14:14:10.605722,805.0,320.026,2018-07-16 14:14:10.765735,2018-07-16 14:14:10.437868,2018-07-16 14:14:10.611607,5.885,-31.299372093023262,57.51479034458928,631.4796363636365,59.83554864370009,2,-8.908999999999997,71.11688888888891,77.0018888888889
193,14,725.725,2018-07-16 14:14:11.651473,H1b4,2018-07-16 14:14:10.925748,805.0,335.869,2018-07-16 14:14:11.093683,2018-07-16 14:14:10.765735,2018-07-16 14:14:10.922724,-3.0239999999999996,-31.299372093023262,57.51479034458928,631.4796363636365,59.83554864370009,2,7.994,74.63755555555556,71.61355555555556
194,15,738.01,2018-07-16 14:14:11.999627,H1b4,2018-07-16 14:14:11.261617,805.0,335.767,2018-07-16 14:14:11.429500,2018-07-16 14:14:11.093683,2018-07-16 14:14:11.266587,4.97,-31.299372093023262,57.51479034458928,631.4796363636365,59.83554864370009,2,49.119,74.61488888888887,79.58488888888887
195,16,713.2539999999999,2018-07-16 14:14:12.310638,H1b4,2018-07-16 14:14:11.597384,805.0,335.74199999999996,2018-07-16 14:14:11.765255,2018-07-16 14:14:11.429500,2018-07-16 14:14:11.651473,54.089,-31.299372093023262,57.51479034458928,631.4796363636365,59.83554864370009,2,12.412000000000004,74.60933333333334,128.69833333333332
196,17,647.484,2018-07-16 14:14:12.580610,H1b4,2018-07-16 14:14:11.933126,805.0,336.148,2018-07-16 14:14:12.101200,2018-07-16 14:14:11.765255,2018-07-16 14:14:11.999627,66.501,-31.299372093023262,57.51479034458928,631.4796363636365,59.83554864370009,2,-25.13700000000001,74.69955555555556,141.20055555555558
197,18,630.822,2018-07-16 14:14:12.900096,H1b4,2018-07-16 14:14:12.269274,805.0,335.665,2018-07-16 14:14:12.437107,2018-07-16 14:14:12.101200,2018-07-16 14:14:12.310638,41.364,-31.299372093023262,57.51479034458928,631.4796363636365,59.83554864370009,2,-65.693,74.59222222222223,115.95622222222224
198,19,667.505,2018-07-16 14:14:13.272444,H1b4,2018-07-16 14:14:12.604939,805.0,320.108,2018-07-16 14:14:12.764993,2018-07-16 14:14:12.437107,2018-07-16 14:14:12.580610,-24.329,-31.299372093023262,57.51479034458928,631.4796363636365,59.83554864370009,2,-0.6219999999999999,71.13511111111113,46.806111111111115
199,20,679.2360000000001,2018-07-16 14:14:13.604283,H1b4,2018-07-16 14:14:12.925047,805.0,335.584,2018-07-16 14:14:13.092839,2018-07-16 14:14:12.764993,2018-07-16 14:14:12.900096,-24.951,-31.299372093023262,57.51479034458928,631.4796363636365,59.83554864370009,2,36.764,74.57422222222222,49.623222222222225
200,21,667.008,2018-07-16 14:14:13.927639,H1b4,2018-07-16 14:14:13.260631,805.0,336.10900000000004,2018-07-16 14:14:13.428685,2018-07-16 14:14:13.092839,2018-07-16 14:14:13.272444,11.812999999999999,-31.299372093023262,57.51479034458928,631.4796363636365,59.83554864370009,2,-4.2700000000000005,74.69088888888888,86.50388888888888
201,22,642.24,2018-07-16 14:14:14.238980,H1b4,2018-07-16 14:14:13.596740,805.0,335.54400000000004,2018-07-16 14:14:13.764512,2018-07-16 14:14:13.428685,2018-07-16 14:14:13.604283,7.542999999999999,-31.299372093023262,57.51479034458928,631.4796363636365,59.83554864370009,2,-12.188,74.56533333333333,82.10833333333333
202,23,617.822,2018-07-16 14:14:14.550106,H1b4,2018-07-16 14:14:13.932284,805.0,336.19,2018-07-16 14:14:14.100379,2018-07-16 14:14:13.764512,2018-07-16 14:14:13.927639,-4.645,-31.299372093023262,57.51479034458928,631.4796363636365,59.83554864370009,2,-24.849,74.70888888888891,70.0638888888889
203,24,576.136,2018-07-16 14:14:14.844610,H1b4,2018-07-16 14:14:14.268474,805.0,319.8,2018-07-16 14:14:14.428374,2018-07-16 14:14:14.100379,2018-07-16 14:14:14.238980,-29.494,-31.299372093023262,57.51479034458928,631.4796363636365,59.83554864370009,2,-8.674,71.06666666666666,41.572666666666656
204,25,616.8,2018-07-16 14:14:15.205074,H1b4,2018-07-16 14:14:14.588274,805.0,335.684,2018-07-16 14:14:14.756116,2018-07-16 14:14:14.428374,2018-07-16 14:14:14.550106,-38.168,-31.299372093023262,57.51479034458928,631.4796363636365,59.83554864370009,2,-41.18,74.59644444444444,36.42844444444445
205,26,592.24,2018-07-16 14:14:15.516198,H1b4,2018-07-16 14:14:14.923958,805.0,336.027,2018-07-16 14:14:15.091971,2018-07-16 14:14:14.756116,2018-07-16 14:14:14.844610,-79.348,-31.299372093023262,57.51479034458928,631.4796363636365,59.83554864370009,2,24.437,74.67266666666666,-4.6753333333333424
206,27,587.982,2018-07-16 14:14:15.847967,H1b4,2018-07-16 14:14:15.259985,805.0,335.791,2018-07-16 14:14:15.427880,2018-07-16 14:14:15.091971,2018-07-16 14:14:15.205074,-54.911,-31.299372093023262,57.51479034458928,631.4796363636365,59.83554864370009,2,-24.666999999999998,74.62022222222222,19.709222222222227
207,28,600.177,2018-07-16 14:14:16.195953,H1b4,2018-07-16 14:14:15.595776,805.0,335.87699999999995,2018-07-16 14:14:15.763715,2018-07-16 14:14:15.427880,2018-07-16 14:14:15.516198,-79.578,-31.299372093023262,57.51479034458928,631.4796363636365,59.83554864370009,2,-4.108000000000004,74.63933333333334,-4.938666666666664
208,29,628.529,2018-07-16 14:14:16.560182,H1b4,2018-07-16 14:14:15.931653,805.0,319.873,2018-07-16 14:14:16.091589,2018-07-16 14:14:15.763715,2018-07-16 14:14:15.847967,-83.686,-31.299372093023262,57.51479034458928,631.4796363636365,59.83554864370009,2,28.11300000000001,71.08288888888889,-12.603111111111119
209,30,632.396,2018-07-16 14:14:16.883922,H1b4,2018-07-16 14:14:16.251526,805.0,335.87,2018-07-16 14:14:16.419461,2018-07-16 14:14:16.091589,2018-07-16 14:14:16.195953,-55.573,-31.299372093023262,57.51479034458928,631.4796363636365,59.83554864370009,2,28.359,74.6377777777778,19.064777777777785
210,31,623.76,2018-07-16 14:14:17.211156,H1b4,2018-07-16 14:14:16.587396,805.0,335.833,2018-07-16 14:14:16.755313,2018-07-16 14:14:16.419461,2018-07-16 14:14:16.560182,-27.214000000000002,-31.299372093023262,57.51479034458928,631.4796363636365,59.83554864370009,2,-12.093000000000005,74.62955555555557,47.415555555555564
211,32,623.518,2018-07-16 14:14:17.546747,H1b4,2018-07-16 14:14:16.923229,805.0,335.87300000000005,2018-07-16 14:14:17.091165,2018-07-16 14:14:16.755313,2018-07-16 14:14:16.883922,-39.306999999999995,-31.299372093023262,57.51479034458928,631.4796363636365,59.83554864370009,2,-8.638999999999996,74.63844444444446,35.331444444444436
212,33,631.8240000000001,2018-07-16 14:14:17.890926,H1b4,2018-07-16 14:14:17.259102,805.0,336.026,2018-07-16 14:14:17.427115,2018-07-16 14:14:17.091165,2018-07-16 14:14:17.211156,-47.946000000000005,-31.299372093023262,57.51479034458928,631.4796363636365,59.83554864370009,2,-0.4350000000000023,74.67244444444445,26.72644444444445
213,34,631.591,2018-07-16 14:14:18.226719,H1b4,2018-07-16 14:14:17.595128,805.0,319.857,2018-07-16 14:14:17.755057,2018-07-16 14:14:17.427115,2018-07-16 14:14:17.546747,-48.381,-31.299372093023262,57.51479034458928,631.4796363636365,59.83554864370009,2,24.322,71.07933333333334,22.698333333333334
214,35,594.105,2018-07-16 14:14:18.509090,H1b4,2018-07-16 14:14:17.914985,805.0,335.851,2018-07-16 14:14:18.082910,2018-07-16 14:14:17.755057,2018-07-16 14:14:17.890926,-24.059,-31.299372093023262,57.51479034458928,631.4796363636365,59.83554864370009,2,-0.05799999999999982,74.63355555555556,50.57455555555556
215,36,556.974,2018-07-16 14:14:18.807810,H1b4,2018-07-16 14:14:18.250836,805.0,335.7,2018-07-16 14:14:18.418686,2018-07-16 14:14:18.082910,2018-07-16 14:14:18.226719,-24.116999999999997,-31.299372093023262,57.51479034458928,631.4796363636365,59.83554864370009,2,-53.32899999999999,74.6,50.48299999999999
216,37,512.169,2018-07-16 14:14:19.098705,H1b4,2018-07-16 14:14:18.586536,805.0,335.645,2018-07-16 14:14:18.754358,2018-07-16 14:14:18.418686,2018-07-16 14:14:18.509090,-77.446,-31.299372093023262,57.51479034458928,631.4796363636365,59.83554864370009,2,-36.925,74.58777777777777,-2.8582222222222238
217,38,561.345,2018-07-16 14:14:19.483526,H1b4,2018-07-16 14:14:18.922181,805.0,336.23,2018-07-16 14:14:19.090296,2018-07-16 14:14:18.754358,2018-07-16 14:14:18.807810,-114.37100000000001,-31.299372093023262,57.51479034458928,631.4796363636365,59.83554864370009,2,-45.335,74.71777777777778,-39.65322222222221
218,39,581.428,2018-07-16 14:14:19.839839,H1b4,2018-07-16 14:14:19.258411,805.0,335.583,2018-07-16 14:14:19.426203,2018-07-16 14:14:19.090296,2018-07-16 14:14:19.098705,-159.70600000000002,-31.299372093023262,57.51479034458928,631.4796363636365,59.83554864370009,2,49.23799999999999,74.57400000000001,-85.13199999999998
219,40,552.512,2018-07-16 14:14:20.146506,H1b4,2018-07-16 14:14:19.593994,805.0,320.04,2018-07-16 14:14:19.754014,2018-07-16 14:14:19.426203,2018-07-16 14:14:19.483526,-110.46799999999999,-31.299372093023262,57.51479034458928,631.4796363636365,59.83554864370009,2,36.27300000000001,71.12,-39.348
220,41,527.669,2018-07-16 14:14:20.441703,H1b4,2018-07-16 14:14:19.914034,805.0,335.847,2018-07-16 14:14:20.081957,2018-07-16 14:14:19.754014,2018-07-16 14:14:19.839839,-74.195,-31.299372093023262,57.51479034458928,631.4796363636365,59.83554864370009,2,-29.18000000000001,74.63266666666667,0.4376666666666722
221,42,547.87,2018-07-16 14:14:20.797751,H1b4,2018-07-16 14:14:20.249881,805.0,335.82800000000003,2018-07-16 14:14:20.417795,2018-07-16 14:14:20.081957,2018-07-16 14:14:20.146506,-103.375,-31.299372093023262,57.51479034458928,631.4796363636365,59.83554864370009,2,-40.631,74.62844444444444,-28.74655555555556
222,43,535.576,2018-07-16 14:14:21.121285,H1b4,2018-07-16 14:14:20.585709,805.0,335.87199999999996,2018-07-16 14:14:20.753645,2018-07-16 14:14:20.417795,2018-07-16 14:14:20.441703,-144.006,-31.299372093023262,57.51479034458928,631.4796363636365,59.83554864370009,2,20.176,74.63822222222224,-69.36777777777777
223,44,502.661,2018-07-16 14:14:21.424242,H1b4,2018-07-16 14:14:20.921581,805.0,336.06199999999995,2018-07-16 14:14:21.089612,2018-07-16 14:14:20.753645,2018-07-16 14:14:20.797751,-123.83,-31.299372093023262,57.51479034458928,631.4796363636365,59.83554864370009,2,-12.528000000000004,74.68044444444446,-49.149555555555544
224,45,,,H1b4,2018-07-16 14:14:21.257643,805.0,319.495,2018-07-16 14:14:21.417391,2018-07-16 14:14:21.089612,2018-07-16 14:14:21.121285,-136.358,-31.299372093023262,57.51479034458928,631.4796363636365,59.83554864370009,2,,70.9988888888889,-65.35911111111112
225,1,-98.18799999999999,2018-07-16 14:09:56.417227,H2a1,2018-07-16 14:09:56.515415,805.0,1055.594,2018-07-16 14:09:57.043212,2018-07-16 14:09:55.883713,2018-07-16 14:09:56.417227,-98.18799999999999,-177.67225000000005,123.64235990926953,-177.67225000000005,123.64235990926953,0,25.068,234.57644444444446,136.38844444444447
226,2,-73.12,2018-07-16 14:09:57.497889,H2a1,2018-07-16 14:09:57.571009,805.0,879.8580000000001,2018-07-16 14:09:58.010938,2018-07-16 14:09:57.043212,2018-07-16 14:09:57.497889,-73.12,-177.67225000000005,123.64235990926953,-177.67225000000005,123.64235990926953,0,37.264,195.524,122.404
227,3,-35.856,2018-07-16 14:09:58.415011,H2a1,2018-07-16 14:09:58.450867,805.0,783.722,2018-07-16 14:09:58.842728,2018-07-16 14:09:58.010938,2018-07-16 14:09:58.415011,-35.856,-177.67225000000005,123.64235990926953,-177.67225000000005,123.64235990926953,0,-42.614,174.16044444444444,138.30444444444444
228,4,-78.47,2018-07-16 14:09:59.156119,H2a1,2018-07-16 14:09:59.234589,805.0,687.317,2018-07-16 14:09:59.578248,2018-07-16 14:09:58.842728,2018-07-16 14:09:59.156119,-78.47,-177.67225000000005,123.64235990926953,-177.67225000000005,123.64235990926953,0,4.3910000000000045,152.73711111111112,74.26711111111112
229,5,-74.079,2018-07-16 14:09:59.847827,H2a1,2018-07-16 14:09:59.921906,805.0,639.985,2018-07-16 14:10:00.241899,2018-07-16 14:09:59.578248,2018-07-16 14:09:59.847827,-74.079,-177.67225000000005,123.64235990926953,-177.67225000000005,123.64235990926953,0,-25.82700000000001,142.2188888888889,68.1398888888889
230,6,-99.906,2018-07-16 14:10:00.461985,H2a1,2018-07-16 14:10:00.561891,805.0,735.6360000000001,2018-07-16 14:10:00.929709,2018-07-16 14:10:00.241899,2018-07-16 14:10:00.461985,-99.906,-177.67225000000005,123.64235990926953,-177.67225000000005,123.64235990926953,0,-133.69899999999998,163.47466666666662,63.568666666666644
231,7,-233.605,2018-07-16 14:10:01.063922,H2a1,2018-07-16 14:10:01.297527,805.0,831.691,2018-07-16 14:10:01.713373,2018-07-16 14:10:00.929709,2018-07-16 14:10:01.063922,-233.605,-177.67225000000005,123.64235990926953,-177.67225000000005,123.64235990926953,0,3.6619999999999777,184.82022222222224,-48.78477777777775
232,8,-229.94299999999998,2018-07-16 14:10:01.899275,H2a1,2018-07-16 14:10:02.129218,805.0,959.5,2018-07-16 14:10:02.608968,2018-07-16 14:10:01.713373,2018-07-16 14:10:01.899275,-229.94299999999998,-177.67225000000005,123.64235990926953,-177.67225000000005,123.64235990926953,0,84.28800000000003,213.22222222222226,-16.720777777777787
233,9,-145.655,2018-07-16 14:10:02.943063,H2a1,2018-07-16 14:10:03.088718,805.0,1151.6989999999998,2018-07-16 14:10:03.664568,2018-07-16 14:10:02.608968,2018-07-16 14:10:02.943063,-145.655,-177.67225000000005,123.64235990926953,-177.67225000000005,123.64235990926953,0,-189.607,255.93311111111112,110.27811111111113
234,10,-335.26199999999994,2018-07-16 14:10:03.905155,H2a1,2018-07-16 14:10:04.240417,805.0,1279.335,2018-07-16 14:10:04.880085,2018-07-16 14:10:03.664568,2018-07-16 14:10:03.905155,-335.26199999999994,-177.67225000000005,123.64235990926953,-177.67225000000005,123.64235990926953,0,-14.120000000000005,284.2966666666667,-50.96533333333332
235,11,-349.38199999999995,2018-07-16 14:10:05.170370,H2a1,2018-07-16 14:10:05.519752,805.0,1039.892,2018-07-16 14:10:06.039698,2018-07-16 14:10:04.880085,2018-07-16 14:10:05.170370,-349.38199999999995,-177.67225000000005,123.64235990926953,-177.67225000000005,123.64235990926953,0,229.201,231.0871111111111,-118.29488888888888
236,12,-120.181,2018-07-16 14:10:06.439463,H2a1,2018-07-16 14:10:06.559644,805.0,895.428,2018-07-16 14:10:07.007358,2018-07-16 14:10:06.039698,2018-07-16 14:10:06.439463,-120.181,-177.67225000000005,123.64235990926953,-177.67225000000005,123.64235990926953,0,-72.40599999999998,198.984,78.80300000000003
237,13,-192.58700000000002,2018-07-16 14:10:07.262485,H2a1,2018-07-16 14:10:07.455072,805.0,831.5930000000001,2018-07-16 14:10:07.870868,2018-07-16 14:10:07.007358,2018-07-16 14:10:07.262485,-192.58700000000002,-177.67225000000005,123.64235990926953,-177.67225000000005,123.64235990926953,0,158.988,184.7984444444444,-7.788555555555548
238,14,-33.599000000000004,2018-07-16 14:10:08.253066,H2a1,2018-07-16 14:10:08.286665,805.0,959.8510000000001,2018-07-16 14:10:08.766590,2018-07-16 14:10:07.870868,2018-07-16 14:10:08.253066,-33.599000000000004,-177.67225000000005,123.64235990926953,-177.67225000000005,123.64235990926953,0,-386.50699999999995,213.30022222222226,179.70122222222224
239,15,-420.106,2018-07-16 14:10:08.826410,H2a1,2018-07-16 14:10:09.246516,805.0,1151.546,2018-07-16 14:10:09.822289,2018-07-16 14:10:08.766590,2018-07-16 14:10:08.826410,-420.106,-177.67225000000005,123.64235990926953,-177.67225000000005,123.64235990926953,0,97.289,255.89911111111115,-164.20688888888887
240,16,-322.817,2018-07-16 14:10:10.075245,H2a1,2018-07-16 14:10:10.398062,805.0,1423.351,2018-07-16 14:10:11.109738,2018-07-16 14:10:09.822289,2018-07-16 14:10:10.075245,-322.817,-177.67225000000005,123.64235990926953,-177.67225000000005,123.64235990926953,0,,316.30022222222226,-6.5167777777777465
241,1,0.645,2018-07-16 14:13:46.280178,H2a2,2018-07-16 14:13:46.279533,805.0,623.5419999999999,2018-07-16 14:13:46.591304,2018-07-16 14:13:45.951583,2018-07-16 14:13:46.280178,0.645,-122.1967857142857,52.134307749033155,-122.1967857142857,52.134307749033155,0,-70.693,138.5648888888889,139.2098888888889
242,2,-70.048,2018-07-16 14:13:46.833027,H2a2,2018-07-16 14:13:46.903075,805.0,591.893,2018-07-16 14:13:47.199022,2018-07-16 14:13:46.591304,2018-07-16 14:13:46.833027,-70.048,-122.1967857142857,52.134307749033155,-122.1967857142857,52.134307749033155,0,18.063,131.53177777777782,61.48377777777779
243,3,-51.985,2018-07-16 14:13:47.442983,H2a2,2018-07-16 14:13:47.494968,805.0,575.773,2018-07-16 14:13:47.782855,2018-07-16 14:13:47.199022,2018-07-16 14:13:47.442983,-51.985,-122.1967857142857,52.134307749033155,-122.1967857142857,52.134307749033155,0,-55.803999999999995,127.94955555555555,75.96455555555556
244,4,-107.789,2018-07-16 14:13:47.962952,H2a2,2018-07-16 14:13:48.070741,805.0,527.612,2018-07-16 14:13:48.334547,2018-07-16 14:13:47.782855,2018-07-16 14:13:47.962952,-107.789,-122.1967857142857,52.134307749033155,-122.1967857142857,52.134307749033155,0,-3.7600000000000047,117.24711111111112,9.458111111111107
245,5,-111.54899999999999,2018-07-16 14:13:48.486804,H2a2,2018-07-16 14:13:48.598353,805.0,527.936,2018-07-16 14:13:48.862321,2018-07-16 14:13:48.334547,2018-07-16 14:13:48.486804,-111.54899999999999,-122.1967857142857,52.134307749033155,-122.1967857142857,52.134307749033155,0,-12.159999999999995,117.31911111111113,5.770111111111107
246,6,-123.709,2018-07-16 14:13:49.002580,H2a2,2018-07-16 14:13:49.126289,805.0,479.841,2018-07-16 14:13:49.366210,2018-07-16 14:13:48.862321,2018-07-16 14:13:49.002580,-123.709,-122.1967857142857,52.134307749033155,-122.1967857142857,52.134307749033155,0,36.15300000000001,106.63133333333332,-17.077666666666673
247,7,-87.556,2018-07-16 14:13:49.518574,H2a2,2018-07-16 14:13:49.606130,805.0,479.714,2018-07-16 14:13:49.845987,2018-07-16 14:13:49.366210,2018-07-16 14:13:49.518574,-87.556,-122.1967857142857,52.134307749033155,-122.1967857142857,52.134307749033155,0,11.646999999999993,106.60311111111109,19.04711111111111
248,8,-75.90899999999999,2018-07-16 14:13:50.009935,H2a2,2018-07-16 14:13:50.085844,805.0,464.05199999999996,2018-07-16 14:13:50.317870,2018-07-16 14:13:49.845987,2018-07-16 14:13:50.009935,-75.90899999999999,-122.1967857142857,52.134307749033155,-122.1967857142857,52.134307749033155,0,-21.92399999999999,103.12266666666667,27.21366666666667
249,9,-97.833,2018-07-16 14:13:50.452063,H2a2,2018-07-16 14:13:50.549896,805.0,495.647,2018-07-16 14:13:50.797719,2018-07-16 14:13:50.317870,2018-07-16 14:13:50.452063,-97.833,-122.1967857142857,52.134307749033155,-122.1967857142857,52.134307749033155,0,-28.754999999999995,110.14377777777777,12.310777777777774
250,10,-126.588,2018-07-16 14:13:50.918955,H2a2,2018-07-16 14:13:51.045543,805.0,495.786,2018-07-16 14:13:51.293436,2018-07-16 14:13:50.797719,2018-07-16 14:13:50.918955,-126.588,-122.1967857142857,52.134307749033155,-122.1967857142857,52.134307749033155,0,15.983999999999995,110.17466666666668,-16.413333333333327
251,11,-110.604,2018-07-16 14:13:51.430725,H2a2,2018-07-16 14:13:51.541329,805.0,527.999,2018-07-16 14:13:51.805329,2018-07-16 14:13:51.293436,2018-07-16 14:13:51.430725,-110.604,-122.1967857142857,52.134307749033155,-122.1967857142857,52.134307749033155,0,-65.62599999999999,117.33311111111112,6.729111111111124
252,12,-176.23,2018-07-16 14:13:51.893098,H2a2,2018-07-16 14:13:52.069328,805.0,543.632,2018-07-16 14:13:52.341144,2018-07-16 14:13:51.805329,2018-07-16 14:13:51.893098,-176.23,-122.1967857142857,52.134307749033155,-122.1967857142857,52.134307749033155,0,-2.959000000000003,120.80711111111108,-55.42288888888889
253,13,-179.18900000000002,2018-07-16 14:13:52.433771,H2a2,2018-07-16 14:13:52.612960,805.0,591.571,2018-07-16 14:13:52.908746,2018-07-16 14:13:52.341144,2018-07-16 14:13:52.433771,-179.18900000000002,-122.1967857142857,52.134307749033155,-122.1967857142857,52.134307749033155,0,-42.99000000000001,131.46022222222223,-47.72877777777778
254,14,-222.179,2018-07-16 14:13:52.982352,H2a2,2018-07-16 14:13:53.204531,805.0,608.049,2018-07-16 14:13:53.508555,2018-07-16 14:13:52.908746,2018-07-16 14:13:52.982352,-222.179,-122.1967857142857,52.134307749033155,-122.1967857142857,52.134307749033155,0,75.447,135.122,-87.05700000000002
255,15,-146.732,2018-07-16 14:13:53.665848,H2a2,2018-07-16 14:13:53.812580,805.0,623.461,2018-07-16 14:13:54.124311,2018-07-16 14:13:53.508555,2018-07-16 14:13:53.665848,-146.732,-122.1967857142857,52.134307749033155,-122.1967857142857,52.134307749033155,0,-46.17500000000001,138.5468888888889,-8.185111111111098
256,16,-192.907,2018-07-16 14:13:54.243134,H2a2,2018-07-16 14:13:54.436041,805.0,591.966,2018-07-16 14:13:54.732024,2018-07-16 14:13:54.124311,2018-07-16 14:13:54.243134,-192.907,-122.1967857142857,52.134307749033155,-122.1967857142857,52.134307749033155,0,42.881,131.548,-61.35900000000001
257,17,-150.026,2018-07-16 14:13:54.877981,H2a2,2018-07-16 14:13:55.028007,805.0,559.685,2018-07-16 14:13:55.307849,2018-07-16 14:13:54.732024,2018-07-16 14:13:54.877981,-150.026,-122.1967857142857,52.134307749033155,-122.1967857142857,52.134307749033155,0,79.07600000000002,124.37444444444445,-25.65155555555557
258,18,-70.95,2018-07-16 14:13:55.516742,H2a2,2018-07-16 14:13:55.587692,805.0,543.653,2018-07-16 14:13:55.859519,2018-07-16 14:13:55.307849,2018-07-16 14:13:55.516742,-70.95,-122.1967857142857,52.134307749033155,-122.1967857142857,52.134307749033155,0,-3.644999999999996,120.81177777777779,49.861777777777775
259,19,-74.595,2018-07-16 14:13:56.056750,H2a2,2018-07-16 14:13:56.131345,805.0,512.035,2018-07-16 14:13:56.387362,2018-07-16 14:13:55.859519,2018-07-16 14:13:56.056750,-74.595,-122.1967857142857,52.134307749033155,-122.1967857142857,52.134307749033155,0,-32.68600000000001,113.78555555555555,39.19055555555555
260,20,-107.281,2018-07-16 14:13:56.536099,H2a2,2018-07-16 14:13:56.643380,805.0,495.784,2018-07-16 14:13:56.891272,2018-07-16 14:13:56.387362,2018-07-16 14:13:56.536099,-107.281,-122.1967857142857,52.134307749033155,-122.1967857142857,52.134307749033155,0,-4.816999999999993,110.17422222222223,2.893222222222221
