,Asynchrony,Tap Onset,Test,True Onset,User ID,IOI,Max,Min,Sanitized Tap Onset,Sanitized Asynchrony,Sanitized Mean Asynchrony,Sanitized Std Dev Asynchrony,Mean Asynchrony,Std Dev Asynchrony,Missed Taps,Phase Correction Response,,
853,-325.98,16:54.6,A3a4,16:54.9,1782,325.079,16:55.1,16:54.7,16:54.9,26.75,30.28706897,32.83752346,-290.7915333,51.19004376,1,21.367,32.6408463,-5.8908463
854,-298.329,16:54.9,A3a4,16:55.2,1782,325.079,16:55.4,16:55.1,16:55.3,48.117,30.28706897,32.83752346,-290.7915333,51.19004376,1,-20.396,32.6408463,15.4761537
855,-276.962,16:55.3,A3a4,16:55.5,1782,325.08,16:55.7,16:55.4,16:55.6,27.721,30.28706897,32.83752346,-290.7915333,51.19004376,1,-2.331,32.6408463,-4.9198463
856,-297.359,16:55.6,A3a4,16:55.9,1782,325.079,16:56.0,16:55.7,16:55.9,25.39,30.28706897,32.83752346,-290.7915333,51.19004376,1,-15.669,32.6408463,-7.2508463
857,-299.689,16:55.9,A3a4,16:56.2,1782,301.859,16:56.3,16:56.0,16:56.2,9.721,30.28706897,32.83752346,-290.7915333,51.19004376,1,78.881,32.6408463,-22.9198463
858,-292.138,16:56.2,A3a4,16:56.5,1782,325.08,16:56.7,16:56.3,16:56.6,88.602,30.28706897,32.83752346,-290.7915333,51.19004376,1,-58.322,32.6408463,55.9611537
859,-236.478,16:56.6,A3a4,16:56.8,1782,348.299,16:57.0,16:56.7,16:56.8,30.28,30.28706897,32.83752346,-290.7915333,51.19004376,1,-21.317,32.6408463,-2.3608463
860,-318.019,16:56.8,A3a4,16:57.2,1782,348.299,16:57.3,16:57.0,16:57.2,8.963,30.28706897,32.83752346,-290.7915333,51.19004376,1,21.589,32.6408463,-23.6778463
861,-339.336,16:57.2,A3a4,16:57.5,1782,348.3,16:57.7,16:57.3,16:57.5,30.552,30.28706897,32.83752346,-290.7915333,51.19004376,1,120.656,32.6408463,-2.0888463
862,-317.748,16:57.5,A3a4,16:57.9,1782,371.519,16:58.0,16:57.7,16:58.0,151.208,30.28706897,32.83752346,-290.7915333,51.19004376,1,-119.735,32.6408463,118.5671537
863,-220.311,16:58.0,A3a4,16:58.2,1782,348.299,16:58.4,16:58.0,16:58.3,31.473,30.28706897,32.83752346,-290.7915333,51.19004376,1,-6.197,32.6408463,-1.1678463
864,-316.826,16:58.3,A3a4,16:58.6,1782,371.52,16:58.8,16:58.4,16:58.6,25.276,30.28706897,32.83752346,-290.7915333,51.19004376,1,-7.47,32.6408463,-7.3648463
865,-346.244,16:58.6,A3a4,16:59.0,1782,325.079,16:59.1,16:58.8,16:59.0,17.806,30.28706897,32.83752346,-290.7915333,51.19004376,1,4.942,32.6408463,-14.8348463
866,-307.273,16:59.0,A3a4,16:59.3,1782,325.079,16:59.4,16:59.1,16:59.3,22.748,30.28706897,32.83752346,-290.7915333,51.19004376,1,,32.6408463,-9.8928463
867,-302.331,16:59.3,A3a4,16:59.6,1782,301.86,16:59.8,16:59.4,,,30.28706897,32.83752346,-290.7915333,51.19004376,1,,32.6408463,-32.6408463
868,-67.194,16:59.8,A3a4,16:59.9,1782,301.859,17:00.1,16:59.8,16:59.8,-67.194,30.28706897,32.83752346,-290.7915333,51.19004376,1,109.192,32.6408463,-99.8348463
869,-265.335,16:59.9,A3a4,17:00.2,1782,325.08,17:00.4,17:00.1,17:00.3,41.998,30.28706897,32.83752346,-290.7915333,51.19004376,1,-9.734,32.6408463,9.3571537
870,-283.082,17:00.3,A3a4,17:00.5,1782,325.079,17:00.7,17:00.4,17:00.6,32.264,30.28706897,32.83752346,-290.7915333,51.19004376,1,-1.963,32.6408463,-0.3768463
871,-292.815,17:00.6,A3a4,17:00.9,1782,325.079,17:01.0,17:00.7,17:00.9,30.301,30.28706897,32.83752346,-290.7915333,51.19004376,1,,32.6408463,-2.3398463
872,-1286.16,20:28.3,A1a1,20:29.6,1783,1346.757,20:30.3,20:28.9,20:29.6,24.765,30.28030769,9.599493566,-1302.615385,11.64146538,0,6.895,32.6408463,-7.8758463
873,-1321.992,20:29.6,A1a1,20:30.9,1783,1323.538,20:31.6,20:30.3,20:31.0,31.66,30.28030769,9.599493566,-1302.615385,11.64146538,0,17.465,32.6408463,-0.9808463
874,-1291.878,20:31.0,A1a1,20:32.2,1783,1346.757,20:32.9,20:31.6,20:32.3,49.125,30.28030769,9.599493566,-1302.615385,11.64146538,0,-24.818,32.6408463,16.4841537
875,-1297.632,20:32.3,A1a1,20:33.6,1783,1323.537,20:34.3,20:32.9,20:33.6,24.307,30.28030769,9.599493566,-1302.615385,11.64146538,0,7.207,32.6408463,-8.3338463
876,-1299.23,20:33.6,A1a1,20:34.9,1783,1346.758,20:35.6,20:34.3,20:35.0,31.514,30.28030769,9.599493566,-1302.615385,11.64146538,0,-11.593,32.6408463,-1.1268463
877,-1315.244,20:35.0,A1a1,20:36.3,1783,1323.537,20:36.9,20:35.6,20:36.3,19.921,30.28030769,9.599493566,-1302.615385,11.64146538,0,17.495,32.6408463,-12.7198463
878,-1303.616,20:36.3,A1a1,20:37.6,1783,1323.538,20:38.3,20:36.9,20:37.6,37.416,30.28030769,9.599493566,-1302.615385,11.64146538,0,8.049,32.6408463,4.7751537
879,-1286.122,20:37.6,A1a1,20:38.9,1783,1346.757,20:39.6,20:38.3,20:39.0,45.465,30.28030769,9.599493566,-1302.615385,11.64146538,0,-25.139,32.6408463,12.8241537
880,-1301.292,20:39.0,A1a1,20:40.3,1783,1323.537,20:40.9,20:39.6,20:40.3,20.326,30.28030769,9.599493566,-1302.615385,11.64146538,0,16.83,32.6408463,-12.3148463
881,-1303.211,20:40.3,A1a1,20:41.6,1783,1346.758,20:42.3,20:40.9,20:41.6,37.156,30.28030769,9.599493566,-1302.615385,11.64146538,0,-11.157,32.6408463,4.5151537
882,-1309.602,20:41.6,A1a1,20:42.9,1783,1323.537,20:43.6,20:42.3,20:43.0,25.999,30.28030769,9.599493566,-1302.615385,11.64146538,0,0.275,32.6408463,-6.6418463
883,-1297.538,20:43.0,A1a1,20:44.3,1783,1346.757,20:44.9,20:43.6,20:44.3,26.274,30.28030769,9.599493566,-1302.615385,11.64146538,0,-6.558,32.6408463,-6.3668463
884,-1320.483,20:44.3,A1a1,20:45.6,1783,1323.538,20:46.3,20:44.9,20:45.6,19.716,30.28030769,9.599493566,-1302.615385,11.64146538,0,,32.6408463,-12.9248463
885,-656.728,19:22.1,A1a2,19:22.8,1783,673.379,19:23.1,19:22.4,19:22.8,27.189,35.54189286,29.59412828,-631.91925,30.12333609,0,-1.926,32.6408463,-5.4518463
886,-646.19,19:22.8,A1a2,19:23.4,1783,650.159,19:23.8,19:23.1,19:23.5,25.263,35.54189286,29.59412828,-631.91925,30.12333609,0,9.208,32.6408463,-7.3778463
887,-624.896,19:23.5,A1a2,19:24.1,1783,673.378,19:24.4,19:23.8,19:24.1,34.471,35.54189286,29.59412828,-631.91925,30.12333609,0,-5.11,32.6408463,1.8301537
888,-638.907,19:24.1,A1a2,19:24.8,1783,673.379,19:25.1,19:24.4,19:24.8,29.361,35.54189286,29.59412828,-631.91925,30.12333609,0,-5.539,32.6408463,-3.2798463
889,-644.018,19:24.8,A1a2,19:25.4,1783,673.379,19:25.8,19:25.1,19:25.5,23.822,35.54189286,29.59412828,-631.91925,30.12333609,0,-1.758,32.6408463,-8.8188463
890,-649.557,19:25.5,A1a2,19:26.1,1783,650.159,19:26.4,19:25.8,19:26.1,22.064,35.54189286,29.59412828,-631.91925,30.12333609,0,10.296,32.6408463,-10.5768463
891,-628.095,19:26.1,A1a2,19:26.8,1783,673.378,19:27.1,19:26.4,19:26.8,32.36,35.54189286,29.59412828,-631.91925,30.12333609,0,4.911,32.6408463,-0.2808463
892,-641.018,19:26.8,A1a2,19:27.4,1783,673.379,19:27.8,19:27.1,19:27.5,37.271,35.54189286,29.59412828,-631.91925,30.12333609,0,-24.42,32.6408463,4.6301537
893,-636.108,19:27.5,A1a2,19:28.1,1783,650.159,19:28.4,19:27.8,19:28.1,12.851,35.54189286,29.59412828,-631.91925,30.12333609,0,97.511,32.6408463,-19.7898463
894,-637.308,19:28.1,A1a2,19:28.7,1783,673.378,19:29.1,19:28.4,19:28.9,110.362,35.54189286,29.59412828,-631.91925,30.12333609,0,-70.084,32.6408463,77.7211537
895,-563.016,19:28.9,A1a2,19:29.4,1783,673.379,19:29.8,19:29.1,19:29.5,40.278,35.54189286,29.59412828,-631.91925,30.12333609,0,-6.349,32.6408463,7.6371537
896,-633.101,19:29.5,A1a2,19:30.1,1783,673.379,19:30.4,19:29.8,19:30.1,33.929,35.54189286,29.59412828,-631.91925,30.12333609,0,-17.666,32.6408463,1.2881537
897,-639.45,19:30.1,A1a2,19:30.8,1783,650.158,19:31.1,19:30.4,19:30.8,16.263,35.54189286,29.59412828,-631.91925,30.12333609,0,14.505,32.6408463,-16.3778463
898,-633.895,19:30.8,A1a2,19:31.4,1783,673.379,19:31.8,19:31.1,19:31.4,30.768,35.54189286,29.59412828,-631.91925,30.12333609,0,-0.963,32.6408463,-1.8728463
899,-642.611,19:31.4,A1a2,19:32.1,1783,673.379,19:32.4,19:31.8,19:32.1,29.805,35.54189286,29.59412828,-631.91925,30.12333609,0,-9.932,32.6408463,-2.8358463
900,-643.574,19:32.1,A1a2,19:32.8,1783,650.159,19:33.1,19:32.4,19:32.8,19.873,35.54189286,29.59412828,-631.91925,30.12333609,0,8.641,32.6408463,-12.7678463
901,-630.286,19:32.8,A1a2,19:33.4,1783,673.378,19:33.8,19:33.1,19:33.4,28.514,35.54189286,29.59412828,-631.91925,30.12333609,0,-9.039,32.6408463,-4.1268463
902,-644.864,19:33.4,A1a2,19:34.1,1783,673.379,19:34.4,19:33.8,19:34.1,19.475,35.54189286,29.59412828,-631.91925,30.12333609,0,-2.783,32.6408463,-13.1658463
903,-653.904,19:34.1,A1a2,19:34.8,1783,673.379,19:35.1,19:34.4,19:34.8,16.692,35.54189286,29.59412828,-631.91925,30.12333609,0,71.712,32.6408463,-15.9488463
904,-656.687,19:34.8,A1a2,19:35.4,1783,650.158,19:35.8,19:35.1,19:35.5,88.404,35.54189286,29.59412828,-631.91925,30.12333609,0,-63.634,32.6408463,55.7631537
905,-561.754,19:35.5,A1a2,19:36.1,1783,673.379,19:36.4,19:35.8,19:36.1,24.77,35.54189286,29.59412828,-631.91925,30.12333609,0,-6.981,32.6408463,-7.8708463
906,-648.609,19:36.1,A1a2,19:36.8,1783,673.379,19:37.1,19:36.4,19:36.8,17.789,35.54189286,29.59412828,-631.91925,30.12333609,0,-4.751,32.6408463,-14.8518463
907,-655.59,19:36.8,A1a2,19:37.4,1783,650.158,19:37.8,19:37.1,19:37.4,13.038,35.54189286,29.59412828,-631.91925,30.12333609,0,23.018,32.6408463,-19.6028463
908,-637.12,19:37.4,A1a2,19:38.1,1783,673.379,19:38.4,19:37.8,19:38.1,36.056,35.54189286,29.59412828,-631.91925,30.12333609,0,106.863,32.6408463,3.4151537
909,-637.323,19:38.1,A1a2,19:38.8,1783,673.379,19:39.1,19:38.4,19:38.9,142.919,35.54189286,29.59412828,-631.91925,30.12333609,0,-123.58,32.6408463,110.2781537
910,-530.46,19:38.9,A1a2,19:39.4,1783,673.378,19:39.8,19:39.1,19:39.4,19.339,35.54189286,29.59412828,-631.91925,30.12333609,0,6.189,32.6408463,-13.3018463
911,-654.039,19:39.4,A1a2,19:40.1,1783,650.159,19:40.4,19:39.8,19:40.1,25.528,35.54189286,29.59412828,-631.91925,30.12333609,0,11.191,32.6408463,-7.1128463
912,-624.631,19:40.1,A1a2,19:40.8,1783,673.379,19:41.1,19:40.4,19:40.8,36.719,35.54189286,29.59412828,-631.91925,30.12333609,0,,32.6408463,4.0781537
913,-413.467,20:52.3,A1a3,20:52.7,1783,441.179,20:52.9,20:52.5,20:52.7,31.737,37.56793023,37.39867707,-406.8798837,36.09151358,0,-22.005,32.6408463,-0.9038463
914,-409.442,20:52.7,A1a3,20:53.1,1783,441.18,20:53.3,20:52.9,20:53.1,9.732,37.56793023,37.39867707,-406.8798837,36.09151358,0,5.021,32.6408463,-22.9088463
915,-431.448,20:53.1,A1a3,20:53.6,1783,441.179,20:53.8,20:53.3,20:53.6,14.753,37.56793023,37.39867707,-406.8798837,36.09151358,0,18.582,32.6408463,-17.8878463
916,-426.426,20:53.6,A1a3,20:54.0,1783,441.179,20:54.2,20:53.8,20:54.0,33.335,37.56793023,37.39867707,-406.8798837,36.09151358,0,-7.64,32.6408463,0.6941537
917,-407.844,20:54.0,A1a3,20:54.4,1783,464.399,20:54.7,20:54.2,20:54.5,25.695,37.56793023,37.39867707,-406.8798837,36.09151358,0,-21.041,32.6408463,-6.9458463
918,-438.704,20:54.5,A1a3,20:54.9,1783,441.179,20:55.1,20:54.7,20:54.9,4.654,37.56793023,37.39867707,-406.8798837,36.09151358,0,24.002,32.6408463,-27.9868463
919,-436.525,20:54.9,A1a3,20:55.3,1783,441.179,20:55.6,20:55.1,20:55.4,28.656,37.56793023,37.39867707,-406.8798837,36.09151358,0,3.995,32.6408463,-3.9848463
920,-412.523,20:55.4,A1a3,20:55.8,1783,441.179,20:56.0,20:55.6,20:55.8,32.651,37.56793023,37.39867707,-406.8798837,36.09151358,0,1.526,32.6408463,0.0101537
921,-408.528,20:55.8,A1a3,20:56.2,1783,441.179,20:56.4,20:56.0,20:56.3,34.177,37.56793023,37.39867707,-406.8798837,36.09151358,0,-8.065,32.6408463,1.5361537
922,-407.002,20:56.3,A1a3,20:56.7,1783,441.18,20:56.9,20:56.4,20:56.7,26.112,37.56793023,37.39867707,-406.8798837,36.09151358,0,-0.187,32.6408463,-6.5288463
923,-415.068,20:56.7,A1a3,20:57.1,1783,441.179,20:57.3,20:56.9,20:57.1,25.925,37.56793023,37.39867707,-406.8798837,36.09151358,0,78.657,32.6408463,-6.7158463
924,-415.254,20:57.1,A1a3,20:57.5,1783,464.399,20:57.8,20:57.3,20:57.7,104.582,37.56793023,37.39867707,-406.8798837,36.09151358,0,-95.066,32.6408463,71.9411537
925,-359.817,20:57.7,A1a3,20:58.0,1783,441.179,20:58.2,20:57.8,20:58.0,9.516,37.56793023,37.39867707,-406.8798837,36.09151358,0,12.788,32.6408463,-23.1248463
926,-431.663,20:58.0,A1a3,20:58.5,1783,441.179,20:58.7,20:58.2,20:58.5,22.304,37.56793023,37.39867707,-406.8798837,36.09151358,0,157.843,32.6408463,-10.3368463
927,-418.875,20:58.5,A1a3,20:58.9,1783,441.179,20:59.1,20:58.7,20:59.1,180.147,37.56793023,37.39867707,-406.8798837,36.09151358,0,-153.914,32.6408463,147.5061537
928,-261.032,20:59.1,A1a3,20:59.3,1783,441.179,20:59.6,20:59.1,20:59.4,26.233,37.56793023,37.39867707,-406.8798837,36.09151358,0,-5.395,32.6408463,-6.4078463
929,-414.946,20:59.4,A1a3,20:59.8,1783,441.179,21:00.0,20:59.6,20:59.8,20.838,37.56793023,37.39867707,-406.8798837,36.09151358,0,13.424,32.6408463,-11.8028463
930,-420.341,20:59.8,A1a3,21:00.2,1783,441.18,21:00.4,21:00.0,21:00.3,34.262,37.56793023,37.39867707,-406.8798837,36.09151358,0,95.998,32.6408463,1.6211537
931,-406.918,21:00.3,A1a3,21:00.7,1783,464.399,21:00.9,21:00.4,21:00.8,130.26,37.56793023,37.39867707,-406.8798837,36.09151358,0,-101.59,32.6408463,97.6191537
932,-334.139,21:00.8,A1a3,21:01.1,1783,441.179,21:01.3,21:00.9,21:01.2,28.67,37.56793023,37.39867707,-406.8798837,36.09151358,0,-18.926,32.6408463,-3.9708463
933,-412.509,21:01.2,A1a3,21:01.6,1783,441.179,21:01.8,21:01.3,21:01.6,9.744,37.56793023,37.39867707,-406.8798837,36.09151358,0,7.257,32.6408463,-22.8968463
934,-431.435,21:01.6,A1a3,21:02.0,1783,441.179,21:02.2,21:01.8,21:02.0,17.001,37.56793023,37.39867707,-406.8798837,36.09151358,0,16.501,32.6408463,-15.6398463
935,-424.178,21:02.0,A1a3,21:02.4,1783,441.179,21:02.7,21:02.2,21:02.5,33.502,37.56793023,37.39867707,-406.8798837,36.09151358,0,61.582,32.6408463,0.8611537
936,-407.677,21:02.5,A1a3,21:02.9,1783,441.179,21:03.1,21:02.7,21:03.0,95.084,37.56793023,37.39867707,-406.8798837,36.09151358,0,-74.386,32.6408463,62.4431537
937,-346.095,21:03.0,A1a3,21:03.3,1783,441.18,21:03.6,21:03.1,21:03.4,20.698,37.56793023,37.39867707,-406.8798837,36.09151358,0,24.359,32.6408463,-11.9428463
938,-420.482,21:03.4,A1a3,21:03.8,1783,464.399,21:04.0,21:03.6,21:03.8,45.057,37.56793023,37.39867707,-406.8798837,36.09151358,0,-29.026,32.6408463,12.4161537
939,-419.342,21:03.8,A1a3,21:04.2,1783,441.179,21:04.5,21:04.0,21:04.3,16.031,37.56793023,37.39867707,-406.8798837,36.09151358,0,4.94,32.6408463,-16.6098463
940,-425.148,21:04.3,A1a3,21:04.7,1783,441.179,21:04.9,21:04.5,21:04.7,20.971,37.56793023,37.39867707,-406.8798837,36.09151358,0,1.654,32.6408463,-11.6698463
941,-420.208,21:04.7,A1a3,21:05.1,1783,441.179,21:05.3,21:04.9,21:05.1,22.625,37.56793023,37.39867707,-406.8798837,36.09151358,0,128.802,32.6408463,-10.0158463
942,-418.554,21:05.1,A1a3,21:05.6,1783,441.179,21:05.8,21:05.3,21:05.7,151.427,37.56793023,37.39867707,-406.8798837,36.09151358,0,-129.176,32.6408463,118.7861537
943,-289.752,21:05.7,A1a3,21:06.0,1783,441.179,21:06.2,21:05.8,21:06.0,22.251,37.56793023,37.39867707,-406.8798837,36.09151358,0,11.068,32.6408463,-10.3898463
944,-418.928,21:06.0,A1a3,21:06.4,1783,441.179,21:06.7,21:06.2,21:06.5,33.319,37.56793023,37.39867707,-406.8798837,36.09151358,0,-0.621,32.6408463,0.6781537
945,-407.86,21:06.5,A1a3,21:06.9,1783,464.4,21:07.1,21:06.7,21:06.9,32.698,37.56793023,37.39867707,-406.8798837,36.09151358,0,-16.833,32.6408463,0.0571537
946,-431.702,21:06.9,A1a3,21:07.3,1783,441.179,21:07.6,21:07.1,21:07.4,15.865,37.56793023,37.39867707,-406.8798837,36.09151358,0,18.396,32.6408463,-16.7758463
947,-425.314,21:07.4,A1a3,21:07.8,1783,441.179,21:08.0,21:07.6,21:07.8,34.261,37.56793023,37.39867707,-406.8798837,36.09151358,0,-5.461,32.6408463,1.6201537
948,-406.918,21:07.8,A1a3,21:08.2,1783,441.179,21:08.5,21:08.0,21:08.3,28.8,37.56793023,37.39867707,-406.8798837,36.09151358,0,-13.907,32.6408463,-3.8408463
949,-412.379,21:08.3,A1a3,21:08.7,1783,441.179,21:08.9,21:08.5,21:08.7,14.893,37.56793023,37.39867707,-406.8798837,36.09151358,0,13.259,32.6408463,-17.7478463
950,-426.286,21:08.7,A1a3,21:09.1,1783,441.179,21:09.3,21:08.9,21:09.1,28.152,37.56793023,37.39867707,-406.8798837,36.09151358,0,12.468,32.6408463,-4.4888463
951,-413.027,21:09.1,A1a3,21:09.6,1783,441.179,21:09.8,21:09.3,21:09.6,40.62,37.56793023,37.39867707,-406.8798837,36.09151358,0,-6.364,32.6408463,7.9791537
952,-400.559,21:09.6,A1a3,21:10.0,1783,464.399,21:10.2,21:09.8,21:10.0,34.256,37.56793023,37.39867707,-406.8798837,36.09151358,0,-5.277,32.6408463,1.6151537
953,-430.143,21:10.0,A1a3,21:10.5,1783,441.18,21:10.7,21:10.2,21:10.5,28.979,37.56793023,37.39867707,-406.8798837,36.09151358,0,-12.976,32.6408463,-3.6618463
954,-412.201,21:10.5,A1a3,21:10.9,1783,441.179,21:11.1,21:10.7,21:10.9,16.003,37.56793023,37.39867707,-406.8798837,36.09151358,0,12.942,32.6408463,-16.6378463
955,-425.176,21:10.9,A1a3,21:11.3,1783,441.179,21:11.6,21:11.1,21:11.4,28.945,37.56793023,37.39867707,-406.8798837,36.09151358,0,,32.6408463,-3.6958463
956,-295.877,21:31.7,A1a4,21:32.0,1783,348.299,21:32.2,21:31.8,21:32.0,35.683,24.69125926,26.4286521,-285.8309483,70.26053601,4,-18.035,32.6408463,3.0421537
957,-312.616,21:32.0,A1a4,21:32.3,1783,325.079,21:32.5,21:32.2,21:32.3,17.648,24.69125926,26.4286521,-285.8309483,70.26053601,4,11.166,32.6408463,-14.9928463
958,-307.431,21:32.3,A1a4,21:32.7,1783,325.08,21:32.8,21:32.5,21:32.7,28.814,24.69125926,26.4286521,-285.8309483,70.26053601,4,17.105,32.6408463,-3.8268463
959,-296.266,21:32.7,A1a4,21:33.0,1783,348.299,21:33.2,21:32.8,21:33.0,45.919,24.69125926,26.4286521,-285.8309483,70.26053601,4,-14.777,32.6408463,13.2781537
960,-302.38,21:33.0,A1a4,21:33.3,1783,325.079,21:33.5,21:33.2,21:33.4,31.142,24.69125926,26.4286521,-285.8309483,70.26053601,4,-19.76,32.6408463,-1.4988463
961,-293.937,21:33.4,A1a4,21:33.7,1783,325.08,21:33.8,21:33.5,21:33.7,11.382,24.69125926,26.4286521,-285.8309483,70.26053601,4,10.702,32.6408463,-21.2588463
962,-313.698,21:33.7,A1a4,21:34.0,1783,348.299,21:34.2,21:33.8,21:34.0,22.084,24.69125926,26.4286521,-285.8309483,70.26053601,4,-16.556,32.6408463,-10.5568463
963,-326.215,21:34.0,A1a4,21:34.3,1783,325.079,21:34.5,21:34.2,21:34.3,5.528,24.69125926,26.4286521,-285.8309483,70.26053601,4,12.127,32.6408463,-27.1128463
964,-319.551,21:34.3,A1a4,21:34.7,1783,348.3,21:34.8,21:34.5,21:34.7,17.655,24.69125926,26.4286521,-285.8309483,70.26053601,4,0.12,32.6408463,-14.9858463
965,-330.645,21:34.7,A1a4,21:35.0,1783,325.079,21:35.2,21:34.8,21:35.0,17.775,24.69125926,26.4286521,-285.8309483,70.26053601,4,8.763,32.6408463,-14.8658463
966,-307.304,21:35.0,A1a4,21:35.3,1783,325.08,21:35.5,21:35.2,21:35.4,26.538,24.69125926,26.4286521,-285.8309483,70.26053601,4,13.853,32.6408463,-6.1028463
967,-298.542,21:35.4,A1a4,21:35.7,1783,348.299,21:35.8,21:35.5,21:35.7,40.391,24.69125926,26.4286521,-285.8309483,70.26053601,4,-11.318,32.6408463,7.7501537
968,-307.908,21:35.7,A1a4,21:36.0,1783,325.079,21:36.2,21:35.8,21:36.0,29.073,24.69125926,26.4286521,-285.8309483,70.26053601,4,-6.348,32.6408463,-3.5678463
969,-296.006,21:36.0,A1a4,21:36.3,1783,325.08,21:36.5,21:36.2,21:36.3,22.725,24.69125926,26.4286521,-285.8309483,70.26053601,4,5.664,32.6408463,-9.9158463
970,-302.355,21:36.3,A1a4,21:36.7,1783,348.299,21:36.8,21:36.5,21:36.7,28.389,24.69125926,26.4286521,-285.8309483,70.26053601,4,-5.549,32.6408463,-4.2518463
971,-319.91,21:36.7,A1a4,21:37.0,1783,325.079,21:37.2,21:36.8,21:37.0,22.84,24.69125926,26.4286521,-285.8309483,70.26053601,4,6.286,32.6408463,-9.8008463
972,-302.239,21:37.0,A1a4,21:37.3,1783,325.08,21:37.5,21:37.2,21:37.4,29.126,24.69125926,26.4286521,-285.8309483,70.26053601,4,116.048,32.6408463,-3.5148463
973,-295.954,21:37.4,A1a4,21:37.6,1783,348.299,21:37.8,21:37.5,21:37.8,145.174,24.69125926,26.4286521,-285.8309483,70.26053601,4,-123.454,32.6408463,112.5331537
974,-203.125,21:37.8,A1a4,21:38.0,1783,325.079,21:38.2,21:37.8,21:38.0,21.72,24.69125926,26.4286521,-285.8309483,70.26053601,4,11.9,32.6408463,-10.9208463
975,-303.359,21:38.0,A1a4,21:38.3,1783,325.08,21:38.5,21:38.2,21:38.4,33.62,24.69125926,26.4286521,-285.8309483,70.26053601,4,1.859,32.6408463,0.9791537
976,-291.46,21:38.4,A1a4,21:38.6,1783,348.299,21:38.8,21:38.5,21:38.7,35.479,24.69125926,26.4286521,-285.8309483,70.26053601,4,-3.79,32.6408463,2.8381537
977,-312.82,21:38.7,A1a4,21:39.0,1783,325.079,21:39.2,21:38.8,21:39.0,31.689,24.69125926,26.4286521,-285.8309483,70.26053601,4,-9.135,32.6408463,-0.9518463
978,-293.39,21:39.0,A1a4,21:39.3,1783,348.3,21:39.5,21:39.2,21:39.3,22.554,24.69125926,26.4286521,-285.8309483,70.26053601,4,3.221,32.6408463,-10.0868463
979,-325.746,21:39.3,A1a4,21:39.7,1783,325.079,21:39.8,21:39.5,21:39.7,25.775,24.69125926,26.4286521,-285.8309483,70.26053601,4,8.224,32.6408463,-6.8658463
980,-299.304,21:39.7,A1a4,21:40.0,1783,325.079,21:40.2,21:39.8,21:40.0,33.999,24.69125926,26.4286521,-285.8309483,70.26053601,4,-10.159,32.6408463,1.3581537
981,-291.08,21:40.0,A1a4,21:40.3,1783,348.3,21:40.5,21:40.2,21:40.3,23.84,24.69125926,26.4286521,-285.8309483,70.26053601,4,2.62,32.6408463,-8.8008463
982,-324.46,21:40.3,A1a4,21:40.7,1783,325.079,21:40.8,21:40.5,21:40.7,26.46,24.69125926,26.4286521,-285.8309483,70.26053601,4,,32.6408463,-6.1808463
983,-298.619,21:40.7,A1a4,21:41.0,1783,325.079,21:41.2,21:40.8,,,24.69125926,26.4286521,-285.8309483,70.26053601,4,,32.6408463,-32.6408463
984,-73.308,21:41.2,A1a4,21:41.3,1783,348.3,21:41.5,21:41.2,21:41.2,-73.308,24.69125926,26.4286521,-285.8309483,70.26053601,4,95.737,32.6408463,-105.9488463
985,-305.823,21:41.4,A1a4,21:41.7,1783,325.079,21:41.8,21:41.5,21:41.7,22.429,24.69125926,26.4286521,-285.8309483,70.26053601,4,5.186,32.6408463,-10.2118463
986,-302.65,21:41.7,A1a4,21:42.0,1783,325.079,21:42.2,21:41.8,21:42.0,27.615,24.69125926,26.4286521,-285.8309483,70.26053601,4,12.962,32.6408463,-5.0258463
987,-297.464,21:42.0,A1a4,21:42.3,1783,348.3,21:42.5,21:42.2,21:42.4,40.577,24.69125926,26.4286521,-285.8309483,70.26053601,4,-19.308,32.6408463,7.9361537
988,-307.723,21:42.4,A1a4,21:42.7,1783,325.079,21:42.8,21:42.5,21:42.7,21.269,24.69125926,26.4286521,-285.8309483,70.26053601,4,1.346,32.6408463,-11.3718463
989,-303.81,21:42.7,A1a4,21:43.0,1783,325.08,21:43.2,21:42.8,21:43.0,22.615,24.69125926,26.4286521,-285.8309483,70.26053601,4,,32.6408463,-10.0258463
990,-302.465,21:43.0,A1a4,21:43.3,1783,348.299,21:43.5,21:43.2,,,24.69125926,26.4286521,-285.8309483,70.26053601,4,,32.6408463,-32.6408463
991,-41.513,21:43.6,A1a4,21:43.7,1783,325.079,21:43.8,21:43.5,21:43.6,-41.513,24.69125926,26.4286521,-285.8309483,70.26053601,4,70.484,32.6408463,-74.1538463
992,-314.658,21:43.7,A1a4,21:44.0,1783,325.08,21:44.2,21:43.8,21:44.0,28.971,24.69125926,26.4286521,-285.8309483,70.26053601,4,8.159,32.6408463,-3.6698463
993,-296.109,21:44.0,A1a4,21:44.3,1783,348.299,21:44.5,21:44.2,21:44.4,37.13,24.69125926,26.4286521,-285.8309483,70.26053601,4,-19.747,32.6408463,4.4891537
994,-311.169,21:44.4,A1a4,21:44.7,1783,325.079,21:44.8,21:44.5,21:44.7,17.383,24.69125926,26.4286521,-285.8309483,70.26053601,4,17.912,32.6408463,-15.2578463
995,-307.696,21:44.7,A1a4,21:45.0,1783,348.3,21:45.2,21:44.8,21:45.0,35.295,24.69125926,26.4286521,-285.8309483,70.26053601,4,-19.833,32.6408463,2.6541537
