,Asynchrony,Tap Onset,Test,True Onset,User ID,Sanitized Tap Onset,Sanitized Asynchrony
150,18.045585000000003,2018-04-27 16:26:35.102519,A1b2,2018-04-27 16:26:17.056934,389,2018-04-27 16:26:34.404326,17.347392000000003
151,17.966800000000003,2018-04-27 16:26:35.673892,A1b2,2018-04-27 16:26:17.707092,389,2018-04-27 16:26:35.102519,17.395427
152,17.872128,2018-04-27 16:26:36.252599,A1b2,2018-04-27 16:26:18.380471,389,2018-04-27 16:26:35.673892,17.293421000000002
153,17.819168,2018-04-27 16:26:36.873018,A1b2,2018-04-27 16:26:19.053850,389,2018-04-27 16:26:36.252599,17.198749
154,17.846829,2018-04-27 16:26:37.550837,A1b2,2018-04-27 16:26:19.704008,389,2018-04-27 16:26:36.873018,17.16901
155,18.329473,2018-04-27 16:26:38.196021,A1b2,2018-04-27 16:26:19.866548,389,2018-04-27 16:26:37.550837,17.684289
156,18.398616,2018-04-27 16:26:38.776003,A1b2,2018-04-27 16:26:20.377387,389,2018-04-27 16:26:38.196021,17.818634
157,18.574628,2018-04-27 16:26:39.625394,A1b2,2018-04-27 16:26:21.050766,389,2018-04-27 16:26:38.776003,17.725237
158,18.639321000000002,2018-04-27 16:26:40.363465,A1b2,2018-04-27 16:26:21.724144,389,2018-04-27 16:26:39.625394,17.90125
159,18.572096000000002,2018-04-27 16:26:40.946399,A1b2,2018-04-27 16:26:22.374303,389,2018-04-27 16:26:40.363465,17.989162
160,18.591075,2018-04-27 16:26:41.638757,A1b2,2018-04-27 16:26:23.047682,389,2018-04-27 16:26:40.946399,17.898717
161,18.529651,2018-04-27 16:26:42.250712,A1b2,2018-04-27 16:26:23.721061,389,2018-04-27 16:26:41.638757,17.917696
162,18.646214,2018-04-27 16:26:43.017433,A1b2,2018-04-27 16:26:24.371219,389,2018-04-27 16:26:42.250712,17.879493
163,18.993968000000002,2018-04-27 16:26:43.527727,A1b2,2018-04-27 16:26:24.533759,389,2018-04-27 16:26:43.017433,18.483674
164,19.138692000000002,2018-04-27 16:26:44.183290,A1b2,2018-04-27 16:26:25.044598,389,2018-04-27 16:26:43.527727,18.483129
165,19.128859000000002,2018-04-27 16:26:44.846836,A1b2,2018-04-27 16:26:25.717977,389,2018-04-27 16:26:44.183290,18.465313000000002
166,19.107929000000002,2018-04-27 16:26:45.499284,A1b2,2018-04-27 16:26:26.391355,389,2018-04-27 16:26:44.846836,18.455481000000002
167,25.333909000000002,2018-04-27 16:26:52.375423,A1b2,2018-04-27 16:26:27.041514,389,2018-04-27 16:26:45.499284,18.45777
168,21.357261,2018-04-27 16:26:53.805806,A4b2,2018-04-27 16:26:32.448545,389,2018-04-27 16:26:52.375423,19.926878000000002
169,21.784054,2018-04-27 16:26:54.882757,A4b2,2018-04-27 16:26:33.098703,389,2018-04-27 16:26:53.805806,20.707103
170,23.106383,2018-04-27 16:26:56.878465,A4b2,2018-04-27 16:26:33.772082,389,2018-04-27 16:26:54.882757,21.110675
171,23.893861,2018-04-27 16:26:58.269662,A4b2,2018-04-27 16:26:34.375801,389,2018-04-27 16:26:56.878465,22.502664000000003
172,24.616139,2018-04-27 16:26:59.595659,A4b2,2018-04-27 16:26:34.979520,389,2018-04-27 16:26:58.269662,23.290142000000003
173,25.133764000000003,2018-04-27 16:27:00.809882,A4b2,2018-04-27 16:26:35.676118,389,2018-04-27 16:26:59.595659,23.919541000000002
174,25.697014000000003,2018-04-27 16:27:02.139391,A4b2,2018-04-27 16:26:36.442377,389,2018-04-27 16:27:00.809882,24.367505
175,26.426707,2018-04-27 16:27:03.472803,A4b2,2018-04-27 16:26:37.046096,389,2018-04-27 16:27:02.139391,25.093295
176,26.949096,2018-04-27 16:27:04.575691,A4b2,2018-04-27 16:26:37.626595,389,2018-04-27 16:27:03.472803,25.846208
177,27.334191,2018-04-27 16:27:05.541284,A4b2,2018-04-27 16:26:38.207093,389,2018-04-27 16:27:04.575691,26.368598000000002
178,29.099889,2018-04-27 16:27:08.026801,A4b2,2018-04-27 16:26:38.926912,389,2018-04-27 16:27:05.541284,26.614372000000003
179,29.646043000000002,2018-04-27 16:27:09.246334,A4b2,2018-04-27 16:26:39.600291,389,2018-04-27 16:27:08.026801,28.42651
180,30.105481,2018-04-27 16:27:10.309490,A4b2,2018-04-27 16:26:40.204009,389,2018-04-27 16:27:09.246334,29.042325
181,34.684531,2018-04-27 16:27:15.585139,A4b2,2018-04-27 16:26:40.900608,389,2018-04-27 16:27:10.309490,29.408882000000002
182,34.520981,2018-04-27 16:27:16.211068,A4b2,2018-04-27 16:26:41.690087,389,2018-04-27 16:27:15.585139,33.895052
183,34.410999000000004,2018-04-27 16:27:16.704804,A4b2,2018-04-27 16:26:42.293805,389,2018-04-27 16:27:16.211068,33.917263000000005
184,34.3587,2018-04-27 16:27:17.256224,A4b2,2018-04-27 16:26:42.897524,389,2018-04-27 16:27:16.704804,33.80728
185,34.455760000000005,2018-04-27 16:27:18.003443,A4b2,2018-04-27 16:26:43.547683,389,2018-04-27 16:27:17.256224,33.708541000000004
186,33.864602000000005,2018-04-27 16:27:18.062444,A4b2,2018-04-27 16:26:44.197842,389,2018-04-27 16:27:18.003443,33.805601
187,33.947363,2018-04-27 16:27:18.818583,A4b2,2018-04-27 16:26:44.871220,389,2018-04-27 16:27:18.062444,33.191224000000005
188,33.746661,2018-04-27 16:27:19.291260,A4b2,2018-04-27 16:26:45.544599,389,2018-04-27 16:27:18.818583,33.273984
189,27.12177,2018-04-27 16:27:19.841036,A3b1,2018-04-27 16:26:52.719266,389,2018-04-27 16:27:19.291260,26.571994
190,26.707458000000003,2018-04-27 16:27:20.494842,A3b1,2018-04-27 16:26:53.787384,389,2018-04-27 16:27:19.841036,26.053652000000003
191,26.425218,2018-04-27 16:27:21.745119,A3b1,2018-04-27 16:26:55.319901,389,2018-04-27 16:27:20.494842,25.174941
192,25.027683000000003,2018-04-27 16:27:22.135520,A3b1,2018-04-27 16:26:57.107837,389,2018-04-27 16:27:21.745119,24.637282000000003
193,24.305848,2018-04-27 16:27:22.528243,A3b1,2018-04-27 16:26:58.222395,389,2018-04-27 16:27:22.135520,23.913125
