,Unnamed: 0,Asynchrony,Tap Onset,Test,True Onset,User ID,IOI,Max,Min,Sanitized Tap Onset,Sanitized Asynchrony,Sanitized Mean Asynchrony,Sanitized Std Dev Asynchrony,Mean Asynchrony,Std Dev Asynchrony,Missed Taps,Phase Correction Response,Group,Instrument
1356,37,1329.037,21:12.3,H2b3,21:11.0,552,0 days 00:00:00.335836000,21:11.1,21:10.8,21:11.0,10.798,6.621380952,17.7840478,1336.787357,18.20212311,3,3.872,Professional,Percussion
1357,38,1341.307,21:12.6,H2b3,21:11.3,552,0 days 00:00:00.335975000,21:11.5,21:11.1,21:11.3,14.67,6.621380952,17.7840478,1336.787357,18.20212311,3,-24.809,Professional,Percussion
1358,39,1332.57,21:13.0,H2b3,21:11.6,552,0 days 00:00:00.335786000,21:11.8,21:11.5,21:11.6,-10.139,6.621380952,17.7840478,1336.787357,18.20212311,3,12.581,Professional,Percussion
1359,40,1332.753,21:13.3,H2b3,21:12.0,552,0 days 00:00:00.335784000,21:12.1,21:11.8,21:12.0,2.442,6.621380952,17.7840478,1336.787357,18.20212311,3,-16.786,Professional,Percussion
1360,41,1303.927,21:13.6,H2b3,21:12.3,552,0 days 00:00:00.319918000,21:12.5,21:12.1,21:12.3,-14.344,6.621380952,17.7840478,1336.787357,18.20212311,3,28.188,Professional,Percussion
1361,42,1315.604,21:13.9,H2b3,21:12.6,552,0 days 00:00:00.335729000,21:12.8,21:12.5,21:12.6,13.844,6.621380952,17.7840478,1336.787357,18.20212311,3,-8.491,Professional,Percussion
1362,43,,,H2b3,21:13.0,552,0 days 00:00:00.335940000,21:13.1,21:12.8,21:13.0,5.353,6.621380952,17.7840478,1336.787357,18.20212311,3,0.029,Professional,Percussion
1363,44,,,H2b3,21:13.3,552,0 days 00:00:00.335682000,21:13.5,21:13.1,21:13.3,5.382,6.621380952,17.7840478,1336.787357,18.20212311,3,-28.724,Professional,Percussion
1364,45,,,H2b3,21:13.6,552,0 days 00:00:00.336007000,21:13.8,21:13.5,21:13.6,-23.342,6.621380952,17.7840478,1336.787357,18.20212311,3,,Professional,Percussion
1365,1,1343.375,15:46.6,H2b4,15:45.3,552,0 days 00:00:00.335818000,15:45.4,15:45.1,,,5.76552381,16.9027244,1337.395833,16.99722553,3,,Professional,Percussion
1366,2,1351.323,15:47.0,H2b4,15:45.6,552,0 days 00:00:00.319919000,15:45.8,15:45.4,,,5.76552381,16.9027244,1337.395833,16.99722553,3,,Professional,Percussion
1367,3,1366.879,15:47.3,H2b4,15:45.9,552,0 days 00:00:00.335780000,15:46.1,15:45.8,,,5.76552381,16.9027244,1337.395833,16.99722553,3,,Professional,Percussion
1368,4,1350.715,15:47.6,H2b4,15:46.3,552,0 days 00:00:00.335775000,15:46.4,15:46.1,15:46.3,3.732,5.76552381,16.9027244,1337.395833,16.99722553,3,12.351,Professional,Percussion
1369,5,1350.776,15:48.0,H2b4,15:46.6,552,0 days 00:00:00.336016000,15:46.8,15:46.4,15:46.6,16.083,5.76552381,16.9027244,1337.395833,16.99722553,3,7.75,Professional,Percussion
1370,6,1346.405,15:48.3,H2b4,15:46.9,552,0 days 00:00:00.335664000,15:47.1,15:46.8,15:47.0,23.833,5.76552381,16.9027244,1337.395833,16.99722553,3,-0.189,Professional,Percussion
1371,7,1342.366,15:48.6,H2b4,15:47.3,552,0 days 00:00:00.319933000,15:47.4,15:47.1,15:47.3,23.644,5.76552381,16.9027244,1337.395833,16.99722553,3,-0.317,Professional,Percussion
1372,8,1341.405,15:48.9,H2b4,15:47.6,552,0 days 00:00:00.335855000,15:47.8,15:47.4,15:47.6,23.327,5.76552381,16.9027244,1337.395833,16.99722553,3,-0.019,Professional,Percussion
1373,9,1349.812,15:49.3,H2b4,15:47.9,552,0 days 00:00:00.335724000,15:48.1,15:47.8,15:48.0,23.308,5.76552381,16.9027244,1337.395833,16.99722553,3,-4.079,Professional,Percussion
1374,10,1333.019,15:49.6,H2b4,15:48.3,552,0 days 00:00:00.335704000,15:48.4,15:48.1,15:48.3,19.229,5.76552381,16.9027244,1337.395833,16.99722553,3,-4.079,Professional,Percussion
1375,11,1308.491,15:49.9,H2b4,15:48.6,552,0 days 00:00:00.335965000,15:48.8,15:48.4,15:48.6,15.15,5.76552381,16.9027244,1337.395833,16.99722553,3,-16.993,Professional,Percussion
1376,12,1300.488,15:50.2,H2b4,15:48.9,552,0 days 00:00:00.335807000,15:49.1,15:48.8,15:48.9,-1.843,5.76552381,16.9027244,1337.395833,16.99722553,3,8.455,Professional,Percussion
1377,13,1320.655,15:50.6,H2b4,15:49.3,552,0 days 00:00:00.319976000,15:49.4,15:49.1,15:49.3,6.612,5.76552381,16.9027244,1337.395833,16.99722553,3,-1.045,Professional,Percussion
1378,14,1344.707,15:50.9,H2b4,15:49.6,552,0 days 00:00:00.335819000,15:49.8,15:49.4,15:49.6,5.567,5.76552381,16.9027244,1337.395833,16.99722553,3,-24.643,Professional,Percussion
1379,15,1327.939,15:51.3,H2b4,15:49.9,552,0 days 00:00:00.335721000,15:50.1,15:49.8,15:49.9,-19.076,5.76552381,16.9027244,1337.395833,16.99722553,3,-7.759,Professional,Percussion
1380,16,1319.86,15:51.6,H2b4,15:50.3,552,0 days 00:00:00.335800000,15:50.4,15:50.1,15:50.2,-26.835,5.76552381,16.9027244,1337.395833,16.99722553,3,20.174,Professional,Percussion
1381,17,1311.624,15:51.9,H2b4,15:50.6,552,0 days 00:00:00.336031000,15:50.8,15:50.4,15:50.6,-6.661,5.76552381,16.9027244,1337.395833,16.99722553,3,7.997,Professional,Percussion
1382,18,1311.471,15:52.2,H2b4,15:50.9,552,0 days 00:00:00.319512000,15:51.1,15:50.8,15:50.9,1.336,5.76552381,16.9027244,1337.395833,16.99722553,3,-0.461,Professional,Percussion
1383,19,1307.356,15:52.6,H2b4,15:51.3,552,0 days 00:00:00.336030000,15:51.4,15:51.1,15:51.3,0.875,5.76552381,16.9027244,1337.395833,16.99722553,3,-8.388,Professional,Percussion
1384,20,1306.898,15:52.9,H2b4,15:51.6,552,0 days 00:00:00.336139000,15:51.8,15:51.4,15:51.6,-7.513,5.76552381,16.9027244,1337.395833,16.99722553,3,-8.575,Professional,Percussion
1385,21,1334.899,15:53.3,H2b4,15:51.9,552,0 days 00:00:00.335562000,15:52.1,15:51.8,15:51.9,-16.088,5.76552381,16.9027244,1337.395833,16.99722553,3,0.316,Professional,Percussion
1386,22,1335.268,15:53.6,H2b4,15:52.3,552,0 days 00:00:00.335570000,15:52.4,15:52.1,15:52.2,-15.772,5.76552381,16.9027244,1337.395833,16.99722553,3,-20.173,Professional,Percussion
1387,23,1351.827,15:54.0,H2b4,15:52.6,552,0 days 00:00:00.335897000,15:52.8,15:52.4,15:52.6,-35.945,5.76552381,16.9027244,1337.395833,16.99722553,3,-0.325,Professional,Percussion
1388,24,1355.731,15:54.3,H2b4,15:52.9,552,0 days 00:00:00.319927000,15:53.1,15:52.8,15:52.9,-36.27,5.76552381,16.9027244,1337.395833,16.99722553,3,44.213,Professional,Percussion
1389,25,1363.318,15:54.6,H2b4,15:53.3,552,0 days 00:00:00.335975000,15:53.4,15:53.1,15:53.3,7.943,5.76552381,16.9027244,1337.395833,16.99722553,3,-0.044,Professional,Percussion
1390,26,1355.019,15:54.9,H2b4,15:53.6,552,0 days 00:00:00.335741000,15:53.8,15:53.4,15:53.6,7.899,5.76552381,16.9027244,1337.395833,16.99722553,3,16.388,Professional,Percussion
1391,27,1346.701,15:55.3,H2b4,15:53.9,552,0 days 00:00:00.335783000,15:54.1,15:53.8,15:54.0,24.287,5.76552381,16.9027244,1337.395833,16.99722553,3,4.018,Professional,Percussion
1392,28,1338.355,15:55.6,H2b4,15:54.3,552,0 days 00:00:00.335915000,15:54.4,15:54.1,15:54.3,28.305,5.76552381,16.9027244,1337.395833,16.99722553,3,-8.401,Professional,Percussion
1393,29,1350.701,15:55.9,H2b4,15:54.6,552,0 days 00:00:00.319948000,15:54.8,15:54.4,15:54.6,19.904,5.76552381,16.9027244,1337.395833,16.99722553,3,7.728,Professional,Percussion
1394,30,1358.117,15:56.3,H2b4,15:54.9,552,0 days 00:00:00.335665000,15:55.1,15:54.8,15:54.9,27.632,5.76552381,16.9027244,1337.395833,16.99722553,3,-8.242,Professional,Percussion
1395,31,1341.654,15:56.6,H2b4,15:55.3,552,0 days 00:00:00.335799000,15:55.4,15:55.1,15:55.3,19.39,5.76552381,16.9027244,1337.395833,16.99722553,3,-8.362,Professional,Percussion
1396,32,1321.312,15:56.9,H2b4,15:55.6,552,0 days 00:00:00.335971000,15:55.8,15:55.4,15:55.6,11.028,5.76552381,16.9027244,1337.395833,16.99722553,3,12.29,Professional,Percussion
1397,33,1337.551,15:57.3,H2b4,15:55.9,552,0 days 00:00:00.335781000,15:56.1,15:55.8,15:55.9,23.318,5.76552381,16.9027244,1337.395833,16.99722553,3,-8.417,Professional,Percussion
1398,34,1345.528,15:57.6,H2b4,15:56.3,552,0 days 00:00:00.319755000,15:56.4,15:56.1,15:56.3,14.901,5.76552381,16.9027244,1337.395833,16.99722553,3,-0.553,Professional,Percussion
1399,35,1365.581,15:57.9,H2b4,15:56.6,552,0 days 00:00:00.335830000,15:56.7,15:56.4,15:56.6,14.348,5.76552381,16.9027244,1337.395833,16.99722553,3,-20.373,Professional,Percussion
1400,36,1340.943,15:58.3,H2b4,15:56.9,552,0 days 00:00:00.336042000,15:57.1,15:56.7,15:56.9,-6.025,5.76552381,16.9027244,1337.395833,16.99722553,3,16.168,Professional,Percussion
1401,37,1328.108,15:58.6,H2b4,15:57.3,552,0 days 00:00:00.335810000,15:57.4,15:57.1,15:57.3,10.143,5.76552381,16.9027244,1337.395833,16.99722553,3,7.948,Professional,Percussion
1402,38,1336.273,15:58.9,H2b4,15:57.6,552,0 days 00:00:00.335485000,15:57.8,15:57.4,15:57.6,18.091,5.76552381,16.9027244,1337.395833,16.99722553,3,4.323,Professional,Percussion
1403,39,1316.213,15:59.2,H2b4,15:57.9,552,0 days 00:00:00.319969000,15:58.1,15:57.8,15:57.9,22.414,5.76552381,16.9027244,1337.395833,16.99722553,3,-8.777,Professional,Percussion
1404,40,1332.157,15:59.6,H2b4,15:58.2,552,0 days 00:00:00.335614000,15:58.4,15:58.1,15:58.3,13.637,5.76552381,16.9027244,1337.395833,16.99722553,3,-12.407,Professional,Percussion
1405,41,1344.347,15:59.9,H2b4,15:58.6,552,0 days 00:00:00.336162000,15:58.7,15:58.4,15:58.6,1.23,5.76552381,16.9027244,1337.395833,16.99722553,3,7.813,Professional,Percussion
1406,42,1335.458,16:00.3,H2b4,15:58.9,552,0 days 00:00:00.335885000,15:59.1,15:58.7,15:58.9,9.043,5.76552381,16.9027244,1337.395833,16.99722553,3,-20.46,Professional,Percussion
1407,43,,,H2b4,15:59.3,552,0 days 00:00:00.335834000,15:59.4,15:59.1,15:59.2,-11.417,5.76552381,16.9027244,1337.395833,16.99722553,3,0.079,Professional,Percussion
1408,44,,,H2b4,15:59.6,552,0 days 00:00:00.335740000,15:59.8,15:59.4,15:59.6,-11.338,5.76552381,16.9027244,1337.395833,16.99722553,3,12.064,Professional,Percussion
1409,45,,,H2b4,15:59.9,552,0 days 00:00:00.319784000,16:00.1,15:59.8,15:59.9,0.726,5.76552381,16.9027244,1337.395833,16.99722553,3,,Professional,Percussion
1410,1,,,P1H1a1,10:14.3,552,0 days 00:00:01.327241000,10:14.9,10:13.6,,,,,,,8,,Professional,Percussion
1411,2,,,P1H1a1,10:15.6,552,0 days 00:00:01.327509000,10:16.2,10:14.9,,,,,,,8,,Professional,Percussion
1412,3,,,P1H1a1,10:16.9,552,0 days 00:00:01.343213000,10:17.6,10:16.2,,,,,,,8,,Professional,Percussion
1413,4,,,P1H1a1,10:18.3,552,0 days 00:00:01.327429000,10:18.9,10:17.6,,,,,,,8,,Professional,Percussion
1414,5,,,P1H1a1,10:19.6,552,0 days 00:00:01.327287000,10:20.2,10:18.9,,,,,,,8,,Professional,Percussion
1415,6,,,P1H1a1,10:20.9,552,0 days 00:00:01.343354000,10:21.6,10:20.2,,,,,,,8,,Professional,Percussion
1416,7,,,P1H1a1,10:22.3,552,0 days 00:00:01.327162000,10:22.9,10:21.6,,,,,,,8,,Professional,Percussion
1417,8,,,P1H1a1,10:23.6,552,0 days 00:00:01.327342000,10:24.2,10:22.9,,,,,,,8,,Professional,Percussion
1418,1,2541.327,10:33.2,P2H1a2,10:30.6,552,0 days 00:00:00.671651000,10:31.0,10:30.3,,,-115.7179167,8.856037514,2546.285583,12.84301672,3,,Professional,Percussion
1419,2,2520.884,10:33.8,P2H1a2,10:31.3,552,0 days 00:00:00.655816000,10:31.6,10:31.0,,,-115.7179167,8.856037514,2546.285583,12.84301672,3,,Professional,Percussion
1420,3,2552.839,10:34.5,P2H1a2,10:32.0,552,0 days 00:00:00.671530000,10:32.3,10:31.6,,,-115.7179167,8.856037514,2546.285583,12.84301672,3,,Professional,Percussion
1421,4,2540.528,10:35.2,P2H1a2,10:32.6,552,0 days 00:00:00.671713000,10:33.0,10:32.3,10:32.5,-108.541,-115.7179167,8.856037514,2546.285583,12.84301672,3,-20.842,Professional,Percussion
1422,5,2544.443,10:35.9,P2H1a2,10:33.3,552,0 days 00:00:00.655781000,10:33.6,10:33.0,10:33.2,-129.383,-115.7179167,8.856037514,2546.285583,12.84301672,3,-4.573,Professional,Percussion
1423,6,2563.837,10:36.5,P2H1a2,10:34.0,552,0 days 00:00:00.671522000,10:34.3,10:33.6,10:33.8,-133.956,-115.7179167,8.856037514,2546.285583,12.84301672,3,16.249,Professional,Percussion
1424,7,2543.483,10:37.2,P2H1a2,10:34.6,552,0 days 00:00:00.655535000,10:35.0,10:34.3,10:34.5,-117.707,-115.7179167,8.856037514,2546.285583,12.84301672,3,3.684,Professional,Percussion
1425,8,2555.089,10:37.9,P2H1a2,10:35.3,552,0 days 00:00:00.671958000,10:35.6,10:35.0,10:35.2,-114.023,-115.7179167,8.856037514,2546.285583,12.84301672,3,3.67,Professional,Percussion
1426,9,2534.355,10:38.5,P2H1a2,10:36.0,552,0 days 00:00:00.671470000,10:36.3,10:35.6,10:35.9,-110.353,-115.7179167,8.856037514,2546.285583,12.84301672,3,3.705,Professional,Percussion
1427,10,2538.425,10:39.2,P2H1a2,10:36.6,552,0 days 00:00:00.655625000,10:37.0,10:36.3,10:36.5,-106.648,-115.7179167,8.856037514,2546.285583,12.84301672,3,-4.457,Professional,Percussion
1428,11,2566.642,10:39.9,P2H1a2,10:37.3,552,0 days 00:00:00.671868000,10:37.6,10:37.0,10:37.2,-111.105,-115.7179167,8.856037514,2546.285583,12.84301672,3,-4.727,Professional,Percussion
1429,12,2553.575,10:40.5,P2H1a2,10:38.0,552,0 days 00:00:00.655699000,10:38.3,10:37.6,10:37.9,-115.832,-115.7179167,8.856037514,2546.285583,12.84301672,3,-4.475,Professional,Percussion
1430,13,,,P2H1a2,10:38.6,552,0 days 00:00:00.671722000,10:39.0,10:38.3,10:38.5,-120.307,-115.7179167,8.856037514,2546.285583,12.84301672,3,3.818,Professional,Percussion
1431,14,,,P2H1a2,10:39.3,552,0 days 00:00:00.671624000,10:39.6,10:39.0,10:39.2,-116.489,-115.7179167,8.856037514,2546.285583,12.84301672,3,12.218,Professional,Percussion
1432,15,,,P2H1a2,10:40.0,552,0 days 00:00:00.655493000,10:40.3,10:39.6,10:39.9,-104.271,-115.7179167,8.856037514,2546.285583,12.84301672,3,,Professional,Percussion
1433,1,2707.13,10:49.9,P3H1b1,10:47.2,552,0 days 00:00:01.327495000,10:47.9,10:46.6,,,73.26071429,40.38048426,2733.179833,43.09518574,1,,Professional,Percussion
1434,2,2665.354,10:51.2,P3H1b1,10:48.6,552,0 days 00:00:01.327353000,10:49.2,10:47.9,10:48.7,106.093,73.26071429,40.38048426,2733.179833,43.09518574,1,-53.811,Professional,Percussion
1435,3,2779.147,10:52.7,P3H1b1,10:49.9,552,0 days 00:00:01.343269000,10:50.6,10:49.2,10:49.9,52.282,73.26071429,40.38048426,2733.179833,43.09518574,1,-57.55,Professional,Percussion
1436,4,2725.41,10:54.0,P3H1b1,10:51.2,552,0 days 00:00:01.327508000,10:51.9,10:50.6,10:51.2,-5.268,73.26071429,40.38048426,2733.179833,43.09518574,1,113.638,Professional,Percussion
1437,5,2749.11,10:55.3,P3H1b1,10:52.6,552,0 days 00:00:01.327225000,10:53.2,10:51.9,10:52.7,108.37,73.26071429,40.38048426,2733.179833,43.09518574,1,-37.693,Professional,Percussion
1438,6,2772.928,10:56.7,P3H1b1,10:53.9,552,0 days 00:00:01.343302000,10:54.6,10:53.2,10:54.0,70.677,73.26071429,40.38048426,2733.179833,43.09518574,1,7.906,Professional,Percussion
1439,7,,,P3H1b1,10:55.2,552,0 days 00:00:01.327538000,10:55.9,10:54.6,10:55.3,78.583,73.26071429,40.38048426,2733.179833,43.09518574,1,23.505,Professional,Percussion
1440,8,,,P3H1b1,10:56.6,552,0 days 00:00:01.326974000,10:57.2,10:55.9,10:56.7,102.088,73.26071429,40.38048426,2733.179833,43.09518574,1,,Professional,Percussion
1441,1,1345.674,11:04.8,P4H1b2,11:03.5,552,0 days 00:00:00.655716000,11:03.8,11:03.2,,,38.07585714,22.93845364,1369.368,25.090146,1,,Professional,Percussion
1442,2,1361.59,11:05.5,P4H1b2,11:04.1,552,0 days 00:00:00.671605000,11:04.5,11:03.8,11:04.2,51.447,38.07585714,22.93845364,1369.368,25.090146,1,-33.094,Professional,Percussion
1443,3,1361.422,11:06.2,P4H1b2,11:04.8,552,0 days 00:00:00.655717000,11:05.1,11:04.5,11:04.8,18.353,38.07585714,22.93845364,1369.368,25.090146,1,15.915,Professional,Percussion
1444,4,1365.045,11:06.8,P4H1b2,11:05.5,552,0 days 00:00:00.671745000,11:05.8,11:05.1,11:05.5,34.268,38.07585714,22.93845364,1369.368,25.090146,1,-0.308,Professional,Percussion
1445,5,1348.37,11:07.5,P4H1b2,11:06.1,552,0 days 00:00:00.671757000,11:06.5,11:05.8,11:06.2,33.96,38.07585714,22.93845364,1369.368,25.090146,1,-12.417,Professional,Percussion
1446,6,1355.822,11:08.2,P4H1b2,11:06.8,552,0 days 00:00:00.655413000,11:07.1,11:06.5,11:06.8,21.543,38.07585714,22.93845364,1369.368,25.090146,1,-0.343,Professional,Percussion
1447,7,1376.366,11:08.9,P4H1b2,11:07.5,552,0 days 00:00:00.671989000,11:07.8,11:07.1,11:07.5,21.2,38.07585714,22.93845364,1369.368,25.090146,1,7.22,Professional,Percussion
1448,8,1367.659,11:09.5,P4H1b2,11:08.1,552,0 days 00:00:00.671507000,11:08.5,11:07.8,11:08.2,28.42,38.07585714,22.93845364,1369.368,25.090146,1,4.45,Professional,Percussion
1449,9,1322.544,11:10.1,P4H1b2,11:08.8,552,0 days 00:00:00.655671000,11:09.1,11:08.5,11:08.9,32.87,38.07585714,22.93845364,1369.368,25.090146,1,7.611,Professional,Percussion
1450,10,1370.964,11:10.8,P4H1b2,11:09.5,552,0 days 00:00:00.671435000,11:09.8,11:09.1,11:09.5,40.481,38.07585714,22.93845364,1369.368,25.090146,1,-45.043,Professional,Percussion
1451,11,1379.157,11:11.5,P4H1b2,11:10.1,552,0 days 00:00:00.655732000,11:10.5,11:09.8,11:10.1,-4.562,38.07585714,22.93845364,1369.368,25.090146,1,48.359,Professional,Percussion
1452,12,1419.375,11:12.2,P4H1b2,11:10.8,552,0 days 00:00:00.671877000,11:11.1,11:10.5,11:10.8,43.797,38.07585714,22.93845364,1369.368,25.090146,1,7.751,Professional,Percussion
1453,13,1410.935,11:12.9,P4H1b2,11:11.5,552,0 days 00:00:00.671586000,11:11.8,11:11.1,11:11.5,51.548,38.07585714,22.93845364,1369.368,25.090146,1,24.364,Professional,Percussion
1454,14,1386.229,11:13.5,P4H1b2,11:12.1,552,0 days 00:00:00.655524000,11:12.5,11:11.8,11:12.2,75.912,38.07585714,22.93845364,1369.368,25.090146,1,7.913,Professional,Percussion
1455,15,,,P4H1b2,11:12.8,552,0 days 00:00:00.671839000,11:13.1,11:12.5,11:12.9,83.825,38.07585714,22.93845364,1369.368,25.090146,1,,Professional,Percussion
1456,1,1845.126,11:20.6,P5H1b3,11:18.8,552,0 days 00:00:00.447725000,11:19.0,11:18.6,,,39.7593,13.26857625,1811.8326,15.79619216,3,,Professional,Percussion
1457,2,1827.44,11:21.1,P5H1b3,11:19.2,552,0 days 00:00:00.447611000,11:19.5,11:19.0,,,39.7593,13.26857625,1811.8326,15.79619216,3,,Professional,Percussion
1458,3,1805.363,11:21.5,P5H1b3,11:19.7,552,0 days 00:00:00.431880000,11:19.9,11:19.5,,,39.7593,13.26857625,1811.8326,15.79619216,3,,Professional,Percussion
1459,4,1811.806,11:21.9,P5H1b3,11:20.1,552,0 days 00:00:00.447970000,11:20.3,11:19.9,11:20.2,59.305,39.7593,13.26857625,1811.8326,15.79619216,3,10.635,Professional,Percussion
1460,5,1813.8,11:22.4,P5H1b3,11:20.6,552,0 days 00:00:00.447941000,11:20.8,11:20.3,11:20.6,69.94,39.7593,13.26857625,1811.8326,15.79619216,3,-17.902,Professional,Percussion
1461,6,1820.587,11:22.8,P5H1b3,11:21.0,552,0 days 00:00:00.447480000,11:21.2,11:20.8,11:21.1,52.038,39.7593,13.26857625,1811.8326,15.79619216,3,-21.946,Professional,Percussion
1462,7,1819.334,11:23.3,P5H1b3,11:21.5,552,0 days 00:00:00.431637000,11:21.7,11:21.2,11:21.5,30.092,39.7593,13.26857625,1811.8326,15.79619216,3,6.686,Professional,Percussion
1463,8,1825.674,11:23.7,P5H1b3,11:21.9,552,0 days 00:00:00.448039000,11:22.1,11:21.7,11:21.9,36.778,39.7593,13.26857625,1811.8326,15.79619216,3,1.925,Professional,Percussion
1464,9,1811.883,11:24.2,P5H1b3,11:22.3,552,0 days 00:00:00.447741000,11:22.6,11:22.1,11:22.4,38.703,39.7593,13.26857625,1811.8326,15.79619216,3,6.987,Professional,Percussion
1465,10,1789.854,11:24.6,P5H1b3,11:22.8,552,0 days 00:00:00.447867000,11:23.0,11:22.6,11:22.8,45.69,39.7593,13.26857625,1811.8326,15.79619216,3,-1.64,Professional,Percussion
1466,11,1784.24,11:25.0,P5H1b3,11:23.2,552,0 days 00:00:00.431659000,11:23.5,11:23.0,11:23.3,44.05,39.7593,13.26857625,1811.8326,15.79619216,3,6.318,Professional,Percussion
1467,12,1806.85,11:25.5,P5H1b3,11:23.7,552,0 days 00:00:00.447984000,11:23.9,11:23.5,11:23.7,50.368,39.7593,13.26857625,1811.8326,15.79619216,3,-13.736,Professional,Percussion
1468,13,1805.332,11:25.9,P5H1b3,11:24.1,552,0 days 00:00:00.447746000,11:24.3,11:23.9,11:24.2,36.632,39.7593,13.26857625,1811.8326,15.79619216,3,-22.034,Professional,Percussion
1469,14,1799.577,11:26.4,P5H1b3,11:24.6,552,0 days 00:00:00.431600000,11:24.8,11:24.3,11:24.6,14.598,39.7593,13.26857625,1811.8326,15.79619216,3,10.653,Professional,Percussion
1470,15,1826.358,11:26.8,P5H1b3,11:25.0,552,0 days 00:00:00.447937000,11:25.2,11:24.8,11:25.0,25.251,39.7593,13.26857625,1811.8326,15.79619216,3,6.332,Professional,Percussion
1471,16,1832.869,11:27.3,P5H1b3,11:25.5,552,0 days 00:00:00.447505000,11:25.7,11:25.2,11:25.5,31.583,39.7593,13.26857625,1811.8326,15.79619216,3,-1.039,Professional,Percussion
1472,17,1815.336,11:27.7,P5H1b3,11:25.9,552,0 days 00:00:00.447871000,11:26.1,11:25.7,11:25.9,30.544,39.7593,13.26857625,1811.8326,15.79619216,3,-5.88,Professional,Percussion
1473,18,1813.651,11:28.2,P5H1b3,11:26.3,552,0 days 00:00:00.447717000,11:26.6,11:26.1,11:26.4,24.664,39.7593,13.26857625,1811.8326,15.79619216,3,10.664,Professional,Percussion
1474,19,1791.76,11:28.6,P5H1b3,11:26.8,552,0 days 00:00:00.431887000,11:27.0,11:26.6,11:26.8,35.328,39.7593,13.26857625,1811.8326,15.79619216,3,22.561,Professional,Percussion
1475,20,1789.812,11:29.0,P5H1b3,11:27.2,552,0 days 00:00:00.447559000,11:27.4,11:27.0,11:27.3,57.889,39.7593,13.26857625,1811.8326,15.79619216,3,-17.587,Professional,Percussion
1476,21,,,P5H1b3,11:27.7,552,0 days 00:00:00.447818000,11:27.9,11:27.4,11:27.7,40.302,39.7593,13.26857625,1811.8326,15.79619216,3,-1.632,Professional,Percussion
1477,22,,,P5H1b3,11:28.1,552,0 days 00:00:00.431735000,11:28.3,11:27.9,11:28.2,38.67,39.7593,13.26857625,1811.8326,15.79619216,3,-5.909,Professional,Percussion
1478,23,,,P5H1b3,11:28.6,552,0 days 00:00:00.447827000,11:28.8,11:28.3,11:28.6,32.761,39.7593,13.26857625,1811.8326,15.79619216,3,,Professional,Percussion
1479,1,9330.187,11:44.4,P6A1a2,11:35.0,552,0 days 00:00:00.673379000,11:35.4,11:34.7,,,44.38,,9388.997067,73.86663512,27,,Professional,Percussion
1480,2,9361.105,11:45.1,P6A1a2,11:35.7,552,0 days 00:00:00.650159000,11:36.0,11:35.4,,,44.38,,9388.997067,73.86663512,27,,Professional,Percussion
1481,3,9386.145,11:45.8,P6A1a2,11:36.4,552,0 days 00:00:00.673378000,11:36.7,11:36.0,,,44.38,,9388.997067,73.86663512,27,,Professional,Percussion
1482,4,9379.586,11:46.4,P6A1a2,11:37.0,552,0 days 00:00:00.673379000,11:37.4,11:36.7,,,44.38,,9388.997067,73.86663512,27,,Professional,Percussion
1483,5,9352.864,11:47.1,P6A1a2,11:37.7,552,0 days 00:00:00.673379000,11:38.1,11:37.4,,,44.38,,9388.997067,73.86663512,27,,Professional,Percussion
